Gateway_3;32;37.22%;1.98%;154.8MiB / 7.645GiB;2.44kB / 826B;0B / 12.3kB;6;47
Gateway_2;32;15.52%;2.43%;190.2MiB / 7.645GiB;3.37kB / 826B;0B / 12.3kB;6;47
Gateway_1;32;15.06%;2.46%;192.2MiB / 7.645GiB;4.2kB / 826B;0B / 12.3kB;6;47
Rpc;7;0.02%;0.09%;6.77MiB / 7.645GiB;40.9kB / 29.8kB;0B / 57.3kB;6;47
Node_3;17;0.78%;0.21%;16.08MiB / 7.645GiB;121kB / 98.7kB;0B / 209kB;6;47
Node_2;17;0.79%;0.19%;15MiB / 7.645GiB;122kB / 103kB;0B / 209kB;6;47
Node_1;18;0.86%;0.20%;15.83MiB / 7.645GiB;128kB / 123kB;0B / 209kB;6;47
Devnet_Goshimmer;18;213.01%;0.89%;69.42MiB / 7.645GiB;34.8kB / 63.8kB;20.5kB / 77.8kB;6;47
Nodes_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;127kB / 114kB;0B / 0B;6;47
Gateways_Router_1;2;0.00%;0.01%;856KiB / 7.645GiB;18.1kB / 0B;0B / 0B;6;47
Gateway_3;32;19.66%;2.03%;159.2MiB / 7.645GiB;2.55kB / 826B;0B / 12.3kB;13;35
Gateway_2;32;19.77%;2.38%;186.2MiB / 7.645GiB;3.55kB / 826B;0B / 12.3kB;13;35
Gateway_1;32;18.99%;2.46%;192.4MiB / 7.645GiB;4.38kB / 826B;0B / 12.3kB;13;35
Rpc;7;0.01%;0.09%;6.77MiB / 7.645GiB;40.9kB / 29.8kB;0B / 57.3kB;13;35
Node_3;17;0.78%;0.19%;14.79MiB / 7.645GiB;124kB / 99.9kB;0B / 209kB;13;35
Node_2;17;0.79%;0.19%;15.13MiB / 7.645GiB;124kB / 104kB;0B / 209kB;13;35
Node_1;18;0.87%;0.20%;15.93MiB / 7.645GiB;131kB / 124kB;0B / 209kB;13;35
Devnet_Goshimmer;18;215.73%;0.89%;69.73MiB / 7.645GiB;37.9kB / 71.8kB;20.5kB / 77.8kB;13;35
Nodes_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;138kB / 125kB;0B / 0B;13;35
Gateways_Router_1;2;0.00%;0.01%;856KiB / 7.645GiB;18.1kB / 0B;0B / 0B;13;35
Gateway_3;32;14.87%;2.05%;160.4MiB / 7.645GiB;2.72kB / 826B;0B / 12.3kB;20;35
Gateway_2;32;15.29%;2.41%;188.9MiB / 7.645GiB;3.55kB / 826B;0B / 12.3kB;20;35
Gateway_1;32;14.48%;2.47%;193.1MiB / 7.645GiB;4.38kB / 826B;0B / 12.3kB;20;35
Rpc;7;0.01%;0.09%;6.766MiB / 7.645GiB;40.9kB / 29.8kB;0B / 57.3kB;20;35
Node_3;17;0.79%;0.19%;14.85MiB / 7.645GiB;126kB / 101kB;0B / 209kB;20;35
Node_2;17;0.90%;0.20%;15.42MiB / 7.645GiB;127kB / 105kB;0B / 209kB;20;35
Node_1;18;0.85%;0.20%;15.42MiB / 7.645GiB;134kB / 125kB;0B / 209kB;20;35
Devnet_Goshimmer;18;216.20%;0.89%;69.75MiB / 7.645GiB;41kB / 79.8kB;20.5kB / 77.8kB;20;35
Nodes_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;149kB / 136kB;0B / 0B;20;35
Gateways_Router_1;2;0.00%;0.01%;856KiB / 7.645GiB;18.1kB / 0B;0B / 0B;20;35
Gateway_3;32;15.09%;2.05%;160.3MiB / 7.645GiB;2.72kB / 826B;0B / 12.3kB;27;35
