Registering contract;5.41484808921814;100000
Add Monitoring Capability;5.407493352890015;186103
Add a product batch;5.398343563079834;141259
Add a rule;5.48937201499939;167078
5;1;1;5.619421005249023;119;5.493408679962158;-1;68429;success
8;1;1;12.229275941848755;208;5.394640207290649;-1;48529;success
6;1;1;18.879953861236572;205;5.438518047332764;2;50957;success
8;1;1;25.53000497817993;187;5.456024885177612;0;35945;success
5;1;1;32.15669345855713;195;5.420846223831177;0;48145;success
9;1;1;38.76895260810852;178;5.426181793212891;-1;68429;success
9;1;1;45.59174704551697;309;5.5068359375;-2;51329;success
9;1;1;52.27180099487305;224;5.447148084640503;-1;51329;success
7;1;1;58.8628294467926;190;5.394100666046143;2;50957;success
6;1;1;65.51440834999084;182;5.462648391723633;1;50957;success
7;1;1;72.18393850326538;190;5.469464540481567;2;50957;success
3;1;1;78.81402254104614;208;5.4141621589660645;0;35945;success
9;1;1;85.45704936981201;166;5.4705281257629395;-2;68429;success
8;1;1;92.08377599716187;268;5.351618766784668;2;50957;success
7;1;1;98.67358899116516;158;5.4224467277526855;0;35945;success
3;1;1;105.3569118976593;209;5.4652886390686035;2;68057;success
6;1;1;111.98982286453247;101;5.524235963821411;0;35945;success
5;1;1;118.6171326637268;278;5.342185020446777;-2;68429;success
3;1;1;125.34048438072205;133;5.581685304641724;-1;51329;success
9;1;1;132.1194396018982;258;5.513540506362915;1;50957;success
8;1;1;138.7187843322754;223;5.3679423332214355;1;48157;success
a;1;1;145.351416349411;258;5.368447303771973;-2;51329;success
9;1;1;152.02181148529053;236;5.426201105117798;0;35945;success
3;1;1;158.68856239318848;210;5.450007200241089;1;68057;success
4;1;1;165.3067524433136;142;5.469224214553833;2;50957;success
2;1;1;173.6442906856537;193;7.138658046722412;1;50957;success
4;1;1;180.1564028263092;102;5.402228593826294;0;35945;success
4;1;1;186.79303193092346;205;5.424766302108765;2;68057;success
6;1;1;193.42762637138367;200;5.427643775939941;-1;51329;success
7;1;1;200.03621888160706;227;5.374974489212036;-1;48529;success
a;1;1;206.69604682922363;224;5.427402973175049;0;35945;success
8;1;1;213.33500623703003;181;5.451321125030518;1;68057;success
4;1;1;220.03958821296692;267;5.430058479309082;-2;51329;success
8;1;1;226.62752556800842;201;5.377235412597656;-2;48529;success
a;1;1;233.25568461418152;248;5.3733556270599365;2;50957;success
3;1;1;239.89512419700623;270;5.361316919326782;0;35945;success
5;1;1;247.73147177696228;283;6.546767473220825;0;48145;success
4;1;1;254.3690848350525;197;5.434239387512207;0;48145;success
7;1;1;261.0191767215729;234;5.40966010093689;-1;68429;success
9;1;1;267.70532417297363;187;5.492199897766113;1;50957;success
5;1;1;274.2715516090393;172;5.386614084243774;0;35945;success
3;1;1;280.92860436439514;205;5.445327043533325;0;48145;success
5;1;1;287.56860995292664;190;5.443258047103882;-2;68429;success
5;1;1;294.2086400985718;166;5.467438220977783;1;50957;success
2;1;1;300.8727185726166;170;5.486914873123169;0;35945;success
7;1;1;307.44394612312317;224;5.341251850128174;-2;68429;success
9;1;1;313.91024255752563;130;5.329740524291992;0;35945;success
3;1;1;320.56207036972046;184;5.458943605422974;-1;68429;success
a;1;1;327.15777468681335;132;5.457095384597778;1;50957;success
8;1;1;333.8411431312561;154;5.523342132568359;0;35945;success
9;1;1;340.47179913520813;91;5.531561851501465;-1;68429;success
8;1;1;347.2508006095886;204;5.566774368286133;0;35945;success
a;1;1;353.9586498737335;186;5.514423608779907;0;48145;success
a;1;1;360.593407869339;219;5.407451391220093;1;68057;success
7;1;1;367.2208294868469;238;5.3828582763671875;1;48157;success
6;1;1;373.87180829048157;223;5.4211204051971436;0;35945;success
5;1;1;380.46123480796814;225;5.357309818267822;0;48145;success
6;1;1;387.1255223751068;222;5.4328672885894775;1;68057;success
a;1;1;394.0663757324219;170;5.762735843658447;0;35945;success
9;1;1;400.8035147190094;237;5.493331432342529;2;68057;success
7;1;1;407.48199367523193;221;5.448887348175049;2;48157;success
4;1;1;414.22509717941284;262;5.473762035369873;-2;51329;success
6;1;1;420.85282349586487;151;5.469340801239014;0;35945;success
8;1;1;427.5853981971741;272;5.4546144008636475;2;68057;success
7;1;1;434.1767234802246;182;5.403367519378662;-1;51329;success
6;1;1;440.8462414741516;190;5.473309516906738;0;35945;success
9;1;1;447.645792722702;274;5.518858432769775;-1;68429;success
2;1;1;454.2782278060913;174;5.451582908630371;2;50957;success
9;1;1;461.00858211517334;208;5.5130932331085205;-2;51329;success
3;1;1;467.77375960350037;276;5.481359958648682;0;35945;success
a;1;1;474.4388213157654;215;5.441868782043457;-1;68429;success
7;1;1;481.2595069408417;317;5.496231317520142;0;35945;success
5;1;1;487.94082379341125;155;5.518711566925049;-2;68429;success
5;1;1;494.53897762298584;217;5.375634670257568;-1;51329;success
3;1;1;501.1783182621002;234;5.398127555847168;0;35945;success
7;1;1;507.78918957710266;194;5.408966302871704;-1;68429;success
3;1;1;514.4511432647705;226;5.4272301197052;2;50957;success
