Gateway_6;32;28.68%;2.60%;203.4MiB / 7.645GiB;2.44kB / 826B;0B / 12.3kB;5;68
Gateway_5;32;15.92%;2.59%;202.4MiB / 7.645GiB;3.37kB / 826B;0B / 12.3kB;5;68
Gateway_4;32;20.21%;2.54%;198.5MiB / 7.645GiB;4.2kB / 826B;0B / 12.3kB;5;68
Gateway_3;32;15.71%;2.82%;220.5MiB / 7.645GiB;5.09kB / 826B;0B / 12.3kB;5;68
Gateway_2;32;21.63%;2.93%;229.7MiB / 7.645GiB;6.03kB / 826B;0B / 12.3kB;5;68
Gateway_1;32;17.50%;2.85%;222.9MiB / 7.645GiB;6.85kB / 826B;4.78MB / 12.3kB;5;68
Rpc;7;0.01%;0.09%;7.246MiB / 7.645GiB;40.8kB / 29.5kB;319kB / 57.3kB;5;68
Node_3;17;0.77%;0.19%;14.88MiB / 7.645GiB;151kB / 128kB;20.5kB / 209kB;5;68
Node_2;17;0.78%;0.19%;14.66MiB / 7.645GiB;118kB / 100kB;12.3kB / 209kB;5;68
Node_1;17;0.75%;0.23%;18.3MiB / 7.645GiB;161kB / 149kB;3.03MB / 209kB;5;68
Devnet_Goshimmer;18;209.35%;0.94%;73.95MiB / 7.645GiB;39kB / 74.8kB;3.24MB / 77.8kB;5;68
Nodes_Router_1;2;0.00%;0.01%;844KiB / 7.645GiB;142kB / 129kB;0B / 0B;5;68
Gateways_Router_1;2;0.00%;0.02%;1.812MiB / 7.645GiB;20.7kB / 0B;1.03MB / 0B;5;68
Gateway_6;32;18.19%;2.81%;220.1MiB / 7.645GiB;2.62kB / 826B;0B / 12.3kB;14;41
Gateway_5;32;22.27%;2.52%;197.6MiB / 7.645GiB;3.55kB / 826B;0B / 12.3kB;14;41
Gateway_4;32;17.76%;2.60%;203.8MiB / 7.645GiB;4.38kB / 826B;0B / 12.3kB;14;41
Gateway_3;32;16.85%;2.91%;227.8MiB / 7.645GiB;5.2kB / 826B;0B / 12.3kB;14;41
Gateway_2;32;17.07%;3.01%;236MiB / 7.645GiB;6.03kB / 826B;0B / 12.3kB;14;41
Gateway_1;32;18.41%;2.88%;225.2MiB / 7.645GiB;6.85kB / 826B;4.78MB / 12.3kB;14;41
Rpc;7;0.02%;0.09%;7.246MiB / 7.645GiB;40.9kB / 29.6kB;319kB / 57.3kB;14;41
Node_3;17;0.91%;0.20%;15.3MiB / 7.645GiB;155kB / 130kB;20.5kB / 209kB;14;41
Node_2;17;0.91%;0.19%;15.04MiB / 7.645GiB;122kB / 102kB;12.3kB / 209kB;14;41
Node_1;17;0.92%;0.23%;17.97MiB / 7.645GiB;165kB / 151kB;3.03MB / 209kB;14;41
Devnet_Goshimmer;18;204.12%;0.94%;73.96MiB / 7.645GiB;42.6kB / 84.2kB;3.24MB / 77.8kB;14;41
Nodes_Router_1;2;0.00%;0.01%;844KiB / 7.645GiB;155kB / 142kB;0B / 0B;14;41
Gateways_Router_1;2;0.00%;0.02%;1.812MiB / 7.645GiB;20.7kB / 0B;1.03MB / 0B;14;41
Gateway_6;32;16.63%;2.82%;220.5MiB / 7.645GiB;2.94kB / 826B;0B / 12.3kB;22;51
Gateway_5;32;17.15%;2.55%;199.5MiB / 7.645GiB;3.55kB / 826B;0B / 12.3kB;22;51
Gateway_4;32;16.99%;2.64%;206.7MiB / 7.645GiB;4.38kB / 826B;0B / 12.3kB;22;51
Gateway_3;34;18.26%;3.02%;236.3MiB / 7.645GiB;5.27kB / 826B;0B / 12.3kB;22;51
Gateway_2;34;17.86%;3.07%;240.7MiB / 7.645GiB;6.2kB / 826B;0B / 12.3kB;22;51
Gateway_1;34;18.32%;2.90%;227.1MiB / 7.645GiB;7.03kB / 826B;4.95MB / 12.3kB;22;51
Rpc;7;0.01%;0.09%;7.246MiB / 7.645GiB;41kB / 29.6kB;319kB / 57.3kB;22;51
Node_3;17;0.77%;0.19%;14.79MiB / 7.645GiB;159kB / 132kB;20.5kB / 209kB;22;51
Node_2;17;0.82%;0.19%;14.5MiB / 7.645GiB;126kB / 104kB;12.3kB / 209kB;22;51
