Gateway_6;32;36.82%;2.09%;163.4MiB / 7.645GiB;2.44kB / 826B;0B / 12.3kB;5;68
Gateway_5;32;17.05%;2.25%;176.3MiB / 7.645GiB;3.37kB / 826B;0B / 12.3kB;5;68
Gateway_4;32;19.65%;2.28%;178.8MiB / 7.645GiB;4.2kB / 826B;0B / 12.3kB;5;68
Gateway_3;32;15.31%;2.54%;198.8MiB / 7.645GiB;5.09kB / 826B;0B / 12.3kB;5;68
Gateway_2;32;16.24%;2.84%;222.3MiB / 7.645GiB;6.12kB / 826B;0B / 12.3kB;5;68
Gateway_1;32;22.05%;2.03%;158.7MiB / 7.645GiB;6.85kB / 826B;0B / 12.3kB;5;68
Rpc;8;0.02%;0.09%;7.074MiB / 7.645GiB;40.8kB / 29.5kB;16.4kB / 57.3kB;5;68
Node_3;17;0.81%;0.20%;15.35MiB / 7.645GiB;127kB / 108kB;0B / 209kB;5;68
Node_2;17;0.82%;0.19%;14.86MiB / 7.645GiB;129kB / 106kB;0B / 209kB;5;68
Node_1;18;0.83%;0.19%;15.15MiB / 7.645GiB;136kB / 124kB;8.19kB / 209kB;5;68
Devnet_Goshimmer;18;203.49%;0.91%;71.55MiB / 7.645GiB;39.9kB / 77.4kB;65.5kB / 77.8kB;5;68
Nodes_Router_1;2;0.00%;0.01%;832KiB / 7.645GiB;145kB / 133kB;0B / 0B;5;68
Gateways_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;20.8kB / 0B;0B / 0B;5;68
Gateway_6;32;21.67%;2.09%;163.8MiB / 7.645GiB;2.55kB / 826B;0B / 12.3kB;13;42
Gateway_5;32;23.71%;2.23%;174.6MiB / 7.645GiB;3.55kB / 826B;0B / 12.3kB;13;42
Gateway_4;32;22.31%;2.34%;182.9MiB / 7.645GiB;4.38kB / 826B;0B / 12.3kB;13;42
Gateway_3;32;16.49%;2.58%;202MiB / 7.645GiB;5.2kB / 826B;0B / 12.3kB;13;42
Gateway_2;32;15.62%;2.84%;222.3MiB / 7.645GiB;6.12kB / 826B;0B / 12.3kB;13;42
Gateway_1;32;21.23%;2.03%;158.8MiB / 7.645GiB;6.85kB / 826B;0B / 12.3kB;13;42
Rpc;8;0.01%;0.09%;7.074MiB / 7.645GiB;40.9kB / 29.6kB;16.4kB / 57.3kB;13;42
Node_3;17;0.78%;0.19%;15.06MiB / 7.645GiB;130kB / 109kB;0B / 209kB;13;42
Node_2;17;0.87%;0.19%;14.99MiB / 7.645GiB;132kB / 107kB;0B / 209kB;13;42
Node_1;18;0.88%;0.20%;15.29MiB / 7.645GiB;139kB / 125kB;8.19kB / 209kB;13;42
Devnet_Goshimmer;18;208.58%;0.91%;71.4MiB / 7.645GiB;42.9kB / 85.4kB;65.5kB / 77.8kB;13;42
Nodes_Router_1;2;0.00%;0.01%;832KiB / 7.645GiB;156kB / 144kB;0B / 0B;13;42
Gateways_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;20.8kB / 0B;0B / 0B;13;42
Gateway_6;32;21.54%;2.10%;164.1MiB / 7.645GiB;2.72kB / 826B;0B / 12.3kB;21;41
Gateway_5;32;16.25%;2.24%;175.4MiB / 7.645GiB;3.55kB / 826B;0B / 12.3kB;21;41
Gateway_4;32;16.17%;2.35%;184MiB / 7.645GiB;4.45kB / 826B;0B / 12.3kB;21;41
Gateway_3;34;19.01%;2.59%;203MiB / 7.645GiB;5.27kB / 826B;0B / 12.3kB;21;41
Gateway_2;34;17.01%;2.85%;222.9MiB / 7.645GiB;6.29kB / 826B;0B / 12.3kB;21;41
Gateway_1;34;52.20%;2.10%;164.2MiB / 7.645GiB;7.03kB / 826B;0B / 12.3kB;21;41
Rpc;8;0.02%;0.09%;7.074MiB / 7.645GiB;41kB / 29.7kB;16.4kB / 57.3kB;21;41
Node_3;17;0.79%;0.20%;15.37MiB / 7.645GiB;134kB / 112kB;0B / 209kB;21;41
Node_2;17;0.80%;0.20%;15.46MiB / 7.645GiB;136kB / 109kB;0B / 209kB;21;41
Node_1;18;0.81%;0.20%;15.5MiB / 7.645GiB;143kB / 127kB;8.19kB / 209kB;21;41
Devnet_Goshimmer;18;208.99%;0.92%;71.88MiB / 7.645GiB;46.5kB / 94.7kB;65.5kB / 77.8kB;21;41
Nodes_Router_1;2;0.00%;0.01%;832KiB / 7.645GiB;169kB / 157kB;0B / 0B;21;41
Gateways_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;20.8kB / 0B;0B / 0B;21;41
Gateway_6;34;28.04%;2.10%;164.6MiB / 7.645GiB;2.92kB / 826B;0B / 12.3kB;30;50
Gateway_5;34;24.25%;2.25%;176.2MiB / 7.645GiB;3.92kB / 826B;0B / 12.3kB;30;50
Gateway_4;34;17.82%;2.38%;186.6MiB / 7.645GiB;4.75kB / 826B;0B / 12.3kB;30;50
Gateway_3;34;45.33%;2.63%;206.2MiB / 7.645GiB;5.57kB / 826B;0B / 12.3kB;30;50
Gateway_2;34;30.37%;2.86%;223.8MiB / 7.645GiB;6.49kB / 826B;0B / 12.3kB;30;50
Gateway_1;34;51.52%;2.11%;165.1MiB / 7.645GiB;7.22kB / 826B;0B / 12.3kB;30;50
Rpc;8;0.01%;0.09%;7.074MiB / 7.645GiB;41.2kB / 29.7kB;16.4kB / 57.3kB;30;50
Node_3;17;0.88%;0.20%;15.46MiB / 7.645GiB;138kB / 113kB;0B / 209kB;30;50
Node_2;17;0.81%;0.19%;14.88MiB / 7.645GiB;139kB / 110kB;0B / 209kB;30;50
Node_1;18;0.91%;0.19%;14.79MiB / 7.645GiB;147kB / 129kB;8.19kB / 209kB;30;50
Devnet_Goshimmer;18;205.62%;0.91%;71.25MiB / 7.645GiB;50.3kB / 104kB;65.5kB / 77.8kB;30;50
Nodes_Router_1;2;0.00%;0.01%;832KiB / 7.645GiB;182kB / 170kB;0B / 0B;30;50
Gateways_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;21.4kB / 0B;0B / 0B;30;50
