7;1;1;15.545609951019287;172;0;0;0;success
a;2;1;15.545646905899048;288;0;0;0;success
2;2;1;32.05759596824646;149;0;0;0;success
a;1;1;32.05755925178528;213;0;0;0;success
a;2;1;48.63356804847717;224;0;0;0;success
9;1;1;48.63353085517883;237;0;0;0;success
2;2;1;65.14565706253052;182;0;0;0;success
3;1;1;65.14568734169006;162;0;0;0;success
4;1;1;81.68956446647644;219;0;0;0;success
3;2;1;81.6896071434021;184;0;0;0;success
8;2;1;98.26564693450928;242;0;0;0;success
2;1;1;98.26560378074646;221;0;0;0;success
6;2;1;114.7456545829773;149;0;0;0;success
6;1;1;114.74561738967896;117;0;0;0;success
4;1;1;131.2256383895874;114;0;0;0;success
2;2;1;131.22564506530762;182;0;0;0;success
a;1;1;147.73760151863098;148;0;0;0;success
6;2;1;153.88164448738098;183;0;0;0;success
6;1;1;163.0976095199585;139;0;0;0;success
8;2;1;169.24153351783752;175;0;0;0;success
5;1;1;178.45760250091553;224;0;0;0;success
8;2;1;184.60147738456726;182;0;0;0;success
4;1;1;193.81761074066162;136;0;0;0;success
3;2;1;199.9616403579712;225;0;0;0;success
8;1;1;209.17763757705688;205;0;0;0;success
2;2;1;215.32160878181458;209;0;0;0;success
a;1;1;224.53756999969482;182;0;0;0;success
5;2;1;230.68162393569946;283;0;0;0;success
9;1;1;239.90162706375122;242;0;0;0;success
3;2;1;246.04165744781494;263;0;0;0;success
8;1;1;255.25747656822205;239;0;0;0;success
9;2;1;261.4015963077545;166;0;0;0;success
2;1;1;270.6175637245178;146;0;0;0;success
3;2;1;276.7616808414459;289;0;0;0;success
9;1;1;285.9773578643799;155;0;0;0;success
a;2;1;292.1216311454773;144;0;0;0;success
2;1;1;301.33751916885376;169;0;0;0;success
3;2;1;307.4816722869873;312;0;0;0;success
4;1;1;316.69754338264465;257;0;0;0;success
2;2;1;322.84160590171814;188;0;0;0;success
8;1;1;332.0575225353241;190;0;0;0;success
6;2;1;338.2015206813812;195;0;0;0;success
8;1;1;347.4174861907959;199;0;0;0;success
9;2;1;353.56157755851746;252;0;0;0;success
7;1;1;362.77758049964905;116;0;0;0;success
9;2;1;368.92149686813354;250;0;0;0;success
2;1;1;378.13765692710876;106;0;0;0;success
9;2;1;384.28168201446533;256;0;0;0;success
a;1;1;393.4975428581238;216;0;0;0;success
8;2;1;399.64164209365845;132;0;0;0;success
4;1;1;408.8575577735901;212;0;0;0;success
a;2;1;415.00560188293457;128;0;0;0;success
4;1;1;424.2215268611908;219;0;0;0;success
6;2;1;430.36154532432556;268;0;0;0;success
a;1;1;439.5775921344757;128;0;0;0;success
7;2;1;445.7215223312378;103;0;0;0;success
6;1;1;454.9375786781311;295;0;0;0;success
7;2;1;461.08148550987244;236;0;0;0;success
2;1;1;470.2975034713745;198;0;0;0;success
9;2;1;476.44160890579224;224;0;0;0;success
8;1;1;485.65755820274353;201;0;0;0;success
a;2;1;491.80162525177;205;0;0;0;success
a;1;1;501.0176112651825;186;0;0;0;success
7;2;1;507.1615228652954;282;0;0;0;success
6;1;1;516.3774783611298;224;0;0;0;success
6;2;1;522.5216610431671;243;0;0;0;success
5;1;1;531.737542629242;194;0;0;0;success
9;2;1;537.881673336029;158;0;0;0;success
6;1;1;547.1015594005585;246;0;0;0;success
2;2;1;553.2416684627533;297;0;0;0;success
3;1;1;562.461996793747;203;0;0;0;success
3;2;1;568.602108001709;202;0;0;0;success
3;1;1;577.8175296783447;316;0;0;0;success
9;2;1;583.9616038799286;198;0;0;0;success
a;1;1;593.1775593757629;147;0;0;0;success
9;2;1;599.3215968608856;313;0;0;0;success
a;1;1;608.5375592708588;259;0;0;0;success
4;2;1;614.6816675662994;117;0;0;0;success
2;1;1;623.897558927536;221;0;0;0;success
9;2;1;630.0416867733002;210;0;0;0;success
8;1;1;639.257586479187;351;0;0;0;success
3;2;1;645.4015963077545;253;0;0;0;success
5;1;1;654.6174964904785;189;0;0;0;success
8;2;1;660.7616755962372;157;0;0;0;success
7;1;1;669.9774761199951;311;0;0;0;success
4;2;1;676.1256082057953;276;0;0;0;success
9;1;1;685.3374674320221;189;0;0;0;success
a;2;1;691.4814701080322;159;0;0;0;success
a;1;1;700.6975893974304;228;0;0;0;success
9;2;1;706.841454744339;280;0;0;0;success
6;1;1;716.0576193332672;153;0;0;0;success
5;2;1;722.2016158103943;416;0;0;0;success
5;1;1;731.4176571369171;247;0;0;0;success
2;2;1;737.5615253448486;210;0;0;0;success
3;1;1;746.7775723934174;248;0;0;0;success
7;2;1;752.9216458797455;280;0;0;0;success
7;1;1;762.1375753879547;263;0;0;0;success
9;2;1;768.2816262245178;209;0;0;0;success
3;1;1;777.4976217746735;268;0;0;0;success
7;2;1;783.6416730880737;418;0;0;0;success
4;1;1;792.8575551509857;227;0;0;0;success
3;2;1;799.0054595470428;156;0;0;0;success
9;1;1;808.2176327705383;167;0;0;0;success
a;2;1;814.3615720272064;260;0;0;0;success
2;1;1;823.5792837142944;284;0;0;0;success
a;2;1;829.7234044075012;268;0;0;0;success
5;1;1;838.9376156330109;222;0;0;0;success
2;2;1;845.0815780162811;189;0;0;0;success
2;1;1;854.2974712848663;185;0;0;0;success
9;2;1;860.44225025177;181;0;0;0;success
7;1;1;869.6615564823151;244;0;0;0;success
5;2;1;875.8015532493591;178;0;0;0;success
9;1;1;885.0175559520721;112;0;0;0;success
8;2;1;891.1656067371368;126;0;0;0;success
a;1;1;900.3775808811188;185;0;0;0;success
