0;0;0
Add Monitoring Capability;6.2709479331970215;186103
0;0;0
Add a product batch;6.21902322769165;141259
Add Monitoring Capability;6.263531923294067;186103
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
Registering contract;6.5341410636901855;100000
5;1;1;6.171627759933472;417;5.747241497039795;2;63481;success
3;3;1;5.818789005279541;210;5.598841905593872;0;34557;success
2;4;1;5.970277309417725;287;5.674638271331787;0;30394;success
9;1;1;12.780537128448486;167;5.433316230773926;-2;46753;success
9;3;1;12.480231523513794;243;5.410384893417358;2;54469;success
9;4;1;13.881972074508667;242;6.660810470581055;0;30394;success
0;0;0
4;1;1;19.466630220413208;212;5.465136289596558;0;31369;success
4;3;1;19.46962022781372;234;5.746954679489136;1;37369;success
6;4;1;20.872000694274902;599;5.383905649185181;0;30394;success
Add a product batch;6.026975631713867;141259
2;1;1;26.577383995056152;187;5.914302587509155;-2;63853;success
9;3;1;26.331424951553345;210;5.6435675621032715;1;34569;success
Add a rule;5.367310047149658;167078
5;4;1;28.341883182525635;281;6.1804516315460205;0;30394;success
4;1;1;33.24787783622742;146;5.5149383544921875;-1;46753;success
6;3;1;32.97354078292847;116;5.518996477127075;1;34569;success
4;6;1;5.620195627212524;216;5.395831823348999;-2;68429;success
6;4;1;35.152672290802;119;5.682420015335083;0;30022;success
3;1;1;39.93677735328674;144;5.5376036167144775;2;46381;success
3;3;1;39.574238777160645;133;5.459161043167114;2;37369;success
6;6;1;12.280948877334595;112;5.538957834243774;-2;48529;success
5;4;1;41.79999136924744;243;5.395738363265991;0;30022;success
7;1;1;46.733049392700195;271;5.5146284103393555;1;46381;success
6;3;1;46.984007358551025;114;6.287827968597412;2;34569;success
6;6;1;18.862918853759766;192;5.382011651992798;1;50957;success
2;4;1;48.84849715232849;219;5.82149338722229;0;30022;success
9;1;1;53.7912118434906;282;5.76601243019104;2;46381;success
9;3;1;53.67175078392029;176;5.50092077255249;-2;37741;success
a;6;1;25.534594297409058;254;5.407954454421997;-2;51329;success
7;4;1;55.84779953956604;235;5.7561116218566895;0;30010;success
4;1;1;60.42619490623474;174;5.451376676559448;2;43581;success
8;3;1;60.31176948547363;131;5.500939846038818;-2;34941;success
6;6;1;32.15550374984741;184;5.429306507110596;2;50957;success
8;4;1;62.533825397491455;229;5.448108911514282;0;30394;success
2;1;1;67.08613300323486;220;5.431212425231934;0;31369;success
9;3;1;67.15610671043396;215;5.620886564254761;-1;37741;success
4;6;1;38.82368016242981;181;5.478669166564941;2;48157;success
5;4;1;69.14491748809814;230;5.372177362442017;0;30394;success
5;1;1;74.09902095794678;313;5.690535068511963;1;63481;success
8;3;1;74.02795600891113;139;5.7235496044158936;1;37369;success
6;6;1;45.48310589790344;262;5.388117074966431;1;50957;success
6;4;1;77.41183114051819;311;6.9462480545043945;0;30022;success
7;1;1;81.33395767211914;229;5.9975409507751465;-2;46753;success
8;3;1;81.0604407787323;135;5.888453006744385;2;37369;success
4;6;1;52.702964305877686;95;6.117576837539673;0;35945;success
3;1;1;88.02527952194214;175;5.507175922393799;-1;46753;success
2;4;1;84.47622561454773;224;5.831031560897827;0;30010;success
4;3;1;87.87832617759705;143;5.665111064910889;-2;37741;success
4;6;1;59.53071093559265;115;5.705055475234985;-2;68429;success
