Gateway_6;32;35.88%;1.99%;156.1MiB / 7.645GiB;2.44kB / 826B;0B / 12.3kB;5;73
Gateway_5;32;20.63%;2.96%;231.4MiB / 7.645GiB;3.37kB / 826B;0B / 12.3kB;5;73
Gateway_4;32;18.48%;2.40%;187.6MiB / 7.645GiB;4.2kB / 826B;0B / 12.3kB;5;73
Gateway_3;32;17.82%;3.43%;268.2MiB / 7.645GiB;5.26kB / 826B;0B / 12.3kB;5;73
Gateway_2;32;16.31%;2.01%;157.1MiB / 7.645GiB;6.03kB / 826B;0B / 12.3kB;5;73
Gateway_1;32;16.77%;3.12%;244.1MiB / 7.645GiB;6.85kB / 826B;2.77MB / 12.3kB;5;73
Rpc;7;0.01%;0.09%;7.102MiB / 7.645GiB;40.9kB / 29.7kB;197kB / 57.3kB;5;73
Node_3;17;0.80%;0.20%;15.41MiB / 7.645GiB;120kB / 97.5kB;45.1kB / 209kB;5;73
Node_2;17;0.78%;0.19%;14.91MiB / 7.645GiB;122kB / 96.3kB;49.2kB / 209kB;5;73
Node_1;18;0.81%;0.23%;18.27MiB / 7.645GiB;127kB / 120kB;3.38MB / 209kB;5;73
Devnet_Goshimmer;18;202.85%;0.95%;74.73MiB / 7.645GiB;40.2kB / 78.3kB;2.6MB / 77.8kB;5;73
Nodes_Router_1;2;0.00%;0.01%;836KiB / 7.645GiB;146kB / 134kB;0B / 0B;5;73
Gateways_Router_1;2;0.00%;0.01%;1.07MiB / 7.645GiB;20.8kB / 0B;262kB / 0B;5;73
Gateway_6;32;20.64%;2.08%;162.8MiB / 7.645GiB;2.62kB / 826B;0B / 12.3kB;13;40
Gateway_5;32;17.85%;3.04%;238MiB / 7.645GiB;3.55kB / 826B;0B / 12.3kB;13;40
Gateway_4;32;20.76%;2.44%;190.8MiB / 7.645GiB;4.38kB / 826B;0B / 12.3kB;13;40
Gateway_3;32;15.37%;3.54%;277MiB / 7.645GiB;5.44kB / 826B;0B / 12.3kB;13;40
Gateway_2;32;21.34%;2.03%;159.3MiB / 7.645GiB;6.03kB / 826B;0B / 12.3kB;13;40
Gateway_1;32;16.93%;3.26%;255.3MiB / 7.645GiB;6.92kB / 826B;2.77MB / 12.3kB;13;40
Rpc;7;0.01%;0.09%;7.102MiB / 7.645GiB;41kB / 29.7kB;197kB / 57.3kB;13;40
Node_3;17;0.85%;0.19%;14.83MiB / 7.645GiB;123kB / 99kB;45.1kB / 209kB;13;40
Node_2;17;0.92%;0.20%;15.32MiB / 7.645GiB;125kB / 97.8kB;49.2kB / 209kB;13;40
Node_1;18;0.81%;0.24%;18.84MiB / 7.645GiB;130kB / 121kB;3.38MB / 209kB;13;40
Devnet_Goshimmer;18;210.47%;0.95%;74.74MiB / 7.645GiB;43.8kB / 87.6kB;2.6MB / 77.8kB;13;40
Nodes_Router_1;2;0.00%;0.01%;836KiB / 7.645GiB;159kB / 147kB;0B / 0B;13;40
Gateways_Router_1;2;0.00%;0.01%;1.07MiB / 7.645GiB;20.8kB / 0B;262kB / 0B;13;40
Gateway_6;32;21.97%;2.09%;163.7MiB / 7.645GiB;2.72kB / 826B;0B / 12.3kB;22;41
Gateway_5;32;15.69%;3.04%;238.1MiB / 7.645GiB;3.55kB / 826B;0B / 12.3kB;22;41
Gateway_4;32;16.06%;2.45%;192.2MiB / 7.645GiB;4.38kB / 826B;0B / 12.3kB;22;41
Gateway_3;34;22.77%;3.54%;277.5MiB / 7.645GiB;5.44kB / 826B;0B / 12.3kB;22;41
Gateway_2;34;29.47%;2.04%;160MiB / 7.645GiB;6.2kB / 826B;0B / 12.3kB;22;41
Gateway_1;34;42.75%;3.28%;256.6MiB / 7.645GiB;7.03kB / 826B;2.96MB / 12.3kB;22;41
Rpc;7;0.01%;0.09%;7.098MiB / 7.645GiB;41kB / 29.8kB;197kB / 57.3kB;22;41
Node_3;17;0.83%;0.19%;15.03MiB / 7.645GiB;127kB / 101kB;45.1kB / 209kB;22;41
Node_2;17;0.82%;0.19%;14.79MiB / 7.645GiB;129kB / 99.9kB;49.2kB / 209kB;22;41
Node_1;18;0.81%;0.23%;18.11MiB / 7.645GiB;134kB / 123kB;3.38MB / 209kB;22;41
Devnet_Goshimmer;18;205.92%;0.95%;74.3MiB / 7.645GiB;47.4kB / 96.9kB;2.6MB / 77.8kB;22;41
Nodes_Router_1;2;0.00%;0.01%;836KiB / 7.645GiB;172kB / 160kB;0B / 0B;22;41
Gateways_Router_1;2;0.00%;0.01%;1.07MiB / 7.645GiB;20.8kB / 0B;262kB / 0B;22;41
Gateway_6;32;17.54%;2.09%;163.8MiB / 7.645GiB;2.92kB / 826B;0B / 12.3kB;29;49
Gateway_5;34;17.16%;3.05%;238.7MiB / 7.645GiB;3.92kB / 826B;0B / 12.3kB;29;49
Gateway_4;34;48.37%;2.49%;195.1MiB / 7.645GiB;4.75kB / 826B;0B / 12.3kB;29;49
Gateway_3;34;62.99%;3.56%;278.5MiB / 7.645GiB;5.81kB / 826B;0B / 12.3kB;29;49
Gateway_2;34;49.29%;2.06%;161.1MiB / 7.645GiB;6.4kB / 826B;0B / 12.3kB;29;49
Gateway_1;34;26.11%;3.29%;257.2MiB / 7.645GiB;7.22kB / 826B;2.96MB / 12.3kB;29;49
Rpc;7;0.01%;0.09%;7.098MiB / 7.645GiB;41.2kB / 29.8kB;197kB / 57.3kB;29;49
Node_3;17;1.96%;0.18%;14.46MiB / 7.645GiB;130kB / 102kB;45.1kB / 209kB;29;49
Node_2;17;0.83%;0.19%;14.87MiB / 7.645GiB;132kB / 101kB;49.2kB / 209kB;29;49
Node_1;18;0.89%;0.23%;18.38MiB / 7.645GiB;137kB / 124kB;3.38MB / 209kB;29;49
Devnet_Goshimmer;18;206.04%;0.95%;74.59MiB / 7.645GiB;50.6kB / 105kB;2.6MB / 77.8kB;29;49
Nodes_Router_1;2;0.00%;0.01%;836KiB / 7.645GiB;184kB / 171kB;0B / 0B;29;49
Gateways_Router_1;2;0.00%;0.01%;1.07MiB / 7.645GiB;21.5kB / 0B;262kB / 0B;29;49
Gateway_6;34;50.05%;2.12%;165.9MiB / 7.645GiB;3.09kB / 826B;0B / 12.3kB;37;56
Gateway_5;34;34.13%;3.06%;239.6MiB / 7.645GiB;3.92kB / 826B;0B / 12.3kB;37;56
Gateway_4;34;47.44%;2.50%;195.9MiB / 7.645GiB;4.75kB / 826B;0B / 12.3kB;37;56
Gateway_3;34;33.38%;3.58%;280.5MiB / 7.645GiB;5.81kB / 826B;0B / 12.3kB;37;56
Gateway_2;34;32.35%;2.06%;161.4MiB / 7.645GiB;6.4kB / 826B;0B / 12.3kB;37;56
Gateway_1;34;24.47%;3.29%;257.3MiB / 7.645GiB;7.22kB / 826B;2.96MB / 12.3kB;37;56
Rpc;7;0.01%;0.09%;7.098MiB / 7.645GiB;41.3kB / 29.8kB;197kB / 57.3kB;37;56
Node_3;17;0.86%;0.19%;14.62MiB / 7.645GiB;134kB / 104kB;45.1kB / 209kB;37;56
Node_2;17;0.85%;0.19%;15.03MiB / 7.645GiB;136kB / 102kB;49.2kB / 209kB;37;56
Node_1;18;0.80%;0.23%;17.95MiB / 7.645GiB;141kB / 126kB;3.38MB / 209kB;37;56
Devnet_Goshimmer;18;204.70%;0.95%;74.24MiB / 7.645GiB;54.6kB / 115kB;2.6MB / 77.8kB;37;56
Nodes_Router_1;2;0.00%;0.01%;836KiB / 7.645GiB;198kB / 185kB;0B / 0B;37;56
Gateways_Router_1;2;0.00%;0.01%;1.07MiB / 7.645GiB;21.5kB / 0B;262kB / 0B;37;56
Gateway_6;34;42.12%;2.12%;166.3MiB / 7.645GiB;3.09kB / 826B;0B / 12.3kB;45;50
Gateway_5;34;24.48%;3.06%;239.8MiB / 7.645GiB;3.92kB / 826B;0B / 12.3kB;45;50
Gateway_4;34;25.29%;2.50%;195.9MiB / 7.645GiB;4.75kB / 826B;0B / 12.3kB;45;50
Gateway_3;34;24.78%;3.59%;280.8MiB / 7.645GiB;5.81kB / 826B;0B / 12.3kB;45;50
