Gateway_2;28.45%;2.38%;186.1MiB / 7.646GiB;27;3.11kB / 836B;0B / 16.4kB;6;16
Gateway_1;31.48%;2.37%;185.3MiB / 7.646GiB;27;3.32kB / 836B;0B / 16.4kB;6;16
Node_4;0.12%;0.14%;10.69MiB / 7.646GiB;16;4.93kB / 1.79kB;0B / 45.1kB;6;16
Node_3;0.12%;0.14%;10.93MiB / 7.646GiB;17;6.21kB / 2.26kB;0B / 45.1kB;6;16
Node_2;0.09%;0.14%;10.62MiB / 7.646GiB;14;5.39kB / 1.86kB;0B / 45.1kB;6;16
Node_1;0.15%;0.15%;11.36MiB / 7.646GiB;17;6.02kB / 1.86kB;0B / 45.1kB;6;16
Nodes_Router_2;0.00%;0.01%;780KiB / 7.646GiB;2;15.6kB / 5.34kB;0B / 0B;6;16
Nodes_Router_1;1.25%;0.01%;832KiB / 7.646GiB;2;17.2kB / 4.37kB;0B / 0B;6;16
Gateways_Router_2;0.00%;0.01%;824KiB / 7.646GiB;2;17.1kB / 1.52kB;0B / 0B;6;16
Gateways_Router_1;0.00%;0.01%;824KiB / 7.646GiB;2;20.2kB / 1.52kB;0B / 0B;6;16
Gateway_2;33.46%;2.33%;182.4MiB / 7.646GiB;27;3.59kB / 836B;0B / 16.4kB;16;10
Gateway_1;32.16%;2.33%;182.4MiB / 7.646GiB;27;3.59kB / 836B;0B / 16.4kB;16;10
Node_4;0.04%;0.14%;10.73MiB / 7.646GiB;16;5.55kB / 2.02kB;0B / 45.1kB;16;10
Node_3;0.06%;0.14%;11.13MiB / 7.646GiB;17;6.83kB / 2.42kB;0B / 45.1kB;16;10
Node_2;0.02%;0.14%;10.79MiB / 7.646GiB;14;5.53kB / 1.94kB;0B / 45.1kB;16;10
Node_1;0.03%;0.15%;11.48MiB / 7.646GiB;17;6.53kB / 2.16kB;0B / 45.1kB;16;10
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;17.3kB / 5.92kB;0B / 0B;16;10
Nodes_Router_1;0.00%;0.01%;832KiB / 7.646GiB;2;18.5kB / 4.96kB;0B / 0B;16;10
Gateways_Router_2;0.00%;0.01%;824KiB / 7.646GiB;2;17.7kB / 1.52kB;0B / 0B;16;10
Gateways_Router_1;0.00%;0.01%;824KiB / 7.646GiB;2;21.3kB / 1.52kB;0B / 0B;16;10
Gateway_2;29.51%;2.08%;162.8MiB / 7.646GiB;27;3.59kB / 836B;0B / 16.4kB;25;9
Gateway_1;28.72%;2.07%;161.9MiB / 7.646GiB;27;3.59kB / 836B;0B / 16.4kB;25;9
Node_4;0.02%;0.14%;10.85MiB / 7.646GiB;16;5.96kB / 2.16kB;0B / 45.1kB;25;9
Node_3;0.06%;0.14%;11.18MiB / 7.646GiB;17;7.16kB / 2.56kB;0B / 45.1kB;25;9
Node_2;0.03%;0.14%;10.97MiB / 7.646GiB;14;5.96kB / 2.16kB;0B / 45.1kB;25;9
Node_1;0.11%;0.15%;11.58MiB / 7.646GiB;17;6.6kB / 2.16kB;0B / 45.1kB;25;9
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;17.5kB / 5.92kB;0B / 0B;25;9
Nodes_Router_1;0.00%;0.01%;832KiB / 7.646GiB;2;18.5kB / 4.96kB;0B / 0B;25;9
Gateways_Router_2;0.00%;0.01%;824KiB / 7.646GiB;2;17.7kB / 1.52kB;0B / 0B;25;9
Gateways_Router_1;0.00%;0.01%;824KiB / 7.646GiB;2;21.3kB / 1.52kB;0B / 0B;25;9
Gateway_2;32.46%;1.90%;148.4MiB / 7.646GiB;29;4.25kB / 836B;0B / 16.4kB;34;10
Gateway_1;32.65%;1.92%;150.5MiB / 7.646GiB;29;4.25kB / 836B;0B / 16.4kB;34;10
Node_4;0.09%;0.14%;10.94MiB / 7.646GiB;16;6kB / 2.2kB;0B / 45.1kB;34;10
Node_3;0.05%;0.14%;11.29MiB / 7.646GiB;17;7.21kB / 2.6kB;0B / 45.1kB;34;10
Node_2;0.04%;0.14%;11.1MiB / 7.646GiB;14;6.03kB / 2.22kB;0B / 45.1kB;34;10
Node_1;0.04%;0.15%;11.63MiB / 7.646GiB;17;6.66kB / 2.22kB;0B / 45.1kB;34;10
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;17.9kB / 5.92kB;0B / 0B;34;10
Nodes_Router_1;0.00%;0.01%;832KiB / 7.646GiB;2;18.9kB / 4.96kB;0B / 0B;34;10
Gateways_Router_2;0.01%;0.01%;824KiB / 7.646GiB;2;18.5kB / 1.52kB;0B / 0B;34;10
Gateways_Router_1;0.00%;0.01%;824KiB / 7.646GiB;2;22.2kB / 1.52kB;0B / 0B;34;10
Gateway_2;39.14%;1.76%;137.6MiB / 7.646GiB;29;4.25kB / 836B;0B / 16.4kB;43;11
Gateway_1;37.15%;1.78%;139.4MiB / 7.646GiB;29;4.25kB / 836B;0B / 16.4kB;43;11
Node_4;0.03%;0.14%;11.04MiB / 7.646GiB;16;6.45kB / 2.27kB;0B / 45.1kB;43;11
Node_3;0.02%;0.15%;11.4MiB / 7.646GiB;17;7.66kB / 2.67kB;0B / 45.1kB;43;11
Node_2;0.03%;0.14%;11.16MiB / 7.646GiB;14;6.45kB / 2.27kB;0B / 45.1kB;43;11
Node_1;0.03%;0.15%;11.82MiB / 7.646GiB;17;7.13kB / 2.31kB;0B / 45.1kB;43;11
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;18.4kB / 5.92kB;0B / 0B;43;11
Nodes_Router_1;0.00%;0.01%;832KiB / 7.646GiB;2;19.8kB / 4.96kB;0B / 0B;43;11
Gateways_Router_2;0.00%;0.01%;824KiB / 7.646GiB;2;18.9kB / 1.52kB;0B / 0B;43;11
Gateways_Router_1;0.00%;0.01%;824KiB / 7.646GiB;2;22.6kB / 1.52kB;0B / 0B;43;11
Gateway_2;37.29%;1.76%;137.6MiB / 7.646GiB;29;4.25kB / 836B;0B / 16.4kB;51;10
Gateway_1;33.67%;1.78%;139.1MiB / 7.646GiB;29;4.25kB / 836B;0B / 16.4kB;51;10
Node_4;0.08%;0.14%;11.19MiB / 7.646GiB;16;6.45kB / 2.33kB;0B / 45.1kB;51;10
Node_3;0.08%;0.15%;11.52MiB / 7.646GiB;17;7.73kB / 2.67kB;0B / 45.1kB;51;10
Node_2;0.05%;0.14%;11.3MiB / 7.646GiB;14;6.79kB / 2.4kB;0B / 45.1kB;51;10
Node_1;0.02%;0.15%;11.89MiB / 7.646GiB;17;7.54kB / 2.44kB;0B / 45.1kB;51;10
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;18.8kB / 5.92kB;0B / 0B;51;10
Nodes_Router_1;0.00%;0.01%;832KiB / 7.646GiB;2;20kB / 4.96kB;0B / 0B;51;10
Gateways_Router_2;0.00%;0.01%;824KiB / 7.646GiB;2;19kB / 1.52kB;0B / 0B;51;10
Gateways_Router_1;0.00%;0.01%;824KiB / 7.646GiB;2;22.6kB / 1.52kB;0B / 0B;51;10
Gateway_2;35.80%;1.76%;137.6MiB / 7.646GiB;29;4.25kB / 836B;0B / 16.4kB;60;11
Gateway_1;40.21%;1.78%;139.4MiB / 7.646GiB;29;4.25kB / 836B;0B / 16.4kB;60;11
Node_4;0.03%;0.14%;11.3MiB / 7.646GiB;16;6.95kB / 2.48kB;0B / 45.1kB;60;11
Node_3;0.03%;0.15%;11.59MiB / 7.646GiB;17;8.15kB / 2.89kB;0B / 45.1kB;60;11
Node_2;0.03%;0.15%;11.44MiB / 7.646GiB;14;6.9kB / 2.44kB;0B / 45.1kB;60;11
Node_1;0.13%;0.15%;12.02MiB / 7.646GiB;17;7.54kB / 2.44kB;0B / 45.1kB;60;11
Nodes_Router_2;0.01%;0.01%;820KiB / 7.646GiB;2;18.9kB / 5.92kB;0B / 0B;60;11
Nodes_Router_1;0.00%;0.01%;832KiB / 7.646GiB;2;20kB / 4.96kB;0B / 0B;60;11
Gateways_Router_2;0.00%;0.01%;824KiB / 7.646GiB;2;19kB / 1.52kB;0B / 0B;60;11
Gateways_Router_1;0.01%;0.01%;824KiB / 7.646GiB;2;22.6kB / 1.52kB;0B / 0B;60;11
Gateway_2;42.44%;1.76%;137.7MiB / 7.646GiB;29;4.52kB / 836B;0B / 16.4kB;69;11
Gateway_1;37.23%;1.78%;139.4MiB / 7.646GiB;29;4.52kB / 836B;0B / 16.4kB;69;11
Node_4;0.03%;0.15%;11.46MiB / 7.646GiB;16;6.95kB / 2.48kB;0B / 45.1kB;69;11
Node_3;0.06%;0.15%;11.75MiB / 7.646GiB;17;8.22kB / 2.95kB;0B / 45.1kB;69;11
Node_2;0.03%;0.15%;11.58MiB / 7.646GiB;14;6.97kB / 2.51kB;0B / 45.1kB;69;11
Node_1;0.02%;0.15%;12.07MiB / 7.646GiB;17;7.65kB / 2.55kB;0B / 45.1kB;69;11
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;18.9kB / 5.92kB;0B / 0B;69;11
Nodes_Router_1;0.01%;0.01%;832KiB / 7.646GiB;2;20kB / 4.96kB;0B / 0B;69;11
Gateways_Router_2;0.00%;0.01%;824KiB / 7.646GiB;2;19kB / 1.52kB;0B / 0B;69;11
Gateways_Router_1;0.00%;0.01%;824KiB / 7.646GiB;2;22.6kB / 1.52kB;0B / 0B;69;11
Gateway_2;32.76%;1.76%;137.7MiB / 7.646GiB;29;4.52kB / 836B;0B / 16.4kB;78;11
Gateway_1;42.73%;1.78%;139.4MiB / 7.646GiB;29;4.52kB / 836B;0B / 16.4kB;78;11
