Gateway_4;34.03%;2.67%;209.1MiB / 7.646GiB;27;2.73kB / 836B;0B / 16.4kB;6;17
Gateway_3;25.71%;2.35%;184.3MiB / 7.646GiB;27;3.77kB / 836B;0B / 16.4kB;6;17
Gateway_2;25.12%;3.12%;244.6MiB / 7.646GiB;27;3.17kB / 906B;0B / 16.4kB;6;17
Gateway_1;31.30%;2.47%;193MiB / 7.646GiB;27;3.91kB / 836B;0B / 16.4kB;6;17
Node_4;0.07%;0.14%;10.85MiB / 7.646GiB;17;3.63kB / 1.11kB;0B / 45.1kB;6;17
Node_3;0.03%;0.14%;10.95MiB / 7.646GiB;17;4.27kB / 1.11kB;0B / 45.1kB;6;17
Node_2;0.03%;0.14%;10.58MiB / 7.646GiB;17;3.81kB / 1.18kB;0B / 45.1kB;6;17
Node_1;0.03%;0.14%;11.14MiB / 7.646GiB;17;5.74kB / 2.4kB;32.8kB / 45.1kB;6;17
Nodes_Router_2;0.00%;0.01%;828KiB / 7.646GiB;2;9.44kB / 1.52kB;0B / 0B;6;17
Nodes_Router_1;0.00%;0.01%;820KiB / 7.646GiB;2;12.8kB / 4.28kB;0B / 0B;6;17
Gateways_Router_2;0.00%;0.01%;816KiB / 7.646GiB;2;11.4kB / 1.52kB;0B / 0B;6;17
Gateways_Router_1;0.01%;0.01%;820KiB / 7.646GiB;2;12.5kB / 1.52kB;0B / 0B;6;17
