Registering contract;6.322242498397827;100000
Registering contract;5.550343036651611;100000
Add Monitoring Capability;5.569195032119751;186103
Add Monitoring Capability;5.570996999740601;186103
Add a product batch;5.5636701583862305;141259
Add a rule;5.631048917770386;167078
Add a product batch;5.6330084800720215;141259
9;1;1;6.023218631744385;251;5.762716293334961;2;68057;success
Add a rule;6.016351699829102;167078
Registering contract;5.428217172622681;100000
8;3;1;7.392929553985596;265;7.115762233734131;-1;68429;success
7;1;1;13.828556776046753;230;6.566738128662109;0;35945;success
2;3;1;15.334130048751831;237;6.694455862045288;0;35945;success
5;1;1;21.359631061553955;201;6.321108341217041;0;48145;success
0;0;0
4;1;1;28.015872716903687;212;5.433347702026367;-2;68429;success
2;3;1;21.992104053497314;162;5.483815908432007;0;48145;success
Add a product batch;6.065931797027588;141259
Add a rule;5.451913595199585;167078
5;1;1;34.658753395080566;245;5.388010263442993;2;50957;success
a;3;1;28.635123014450073;232;5.400760650634766;-1;68429;success
2;4;1;5.881729364395142;424;5.448824882507324;2;68057;success
9;1;1;41.73186492919922;201;5.864012718200684;-2;51329;success
2;3;1;35.70647668838501;218;5.845725059509277;-1;48529;success
7;4;1;12.636534690856934;239;5.508334636688232;-2;51329;success
8;1;1;48.32282495498657;248;5.333665132522583;1;50957;success
2;3;1;42.29988431930542;139;5.4460039138793945;0;35945;success
8;4;1;19.53369688987732;422;5.466559648513794;1;50957;success
7;1;1;55.39004421234131;164;5.891631126403809;2;50957;success
7;3;1;49.364694356918335;270;5.783191204071045;-2;68429;success
3;4;1;26.304548501968384;282;5.480717658996582;2;50957;success
7;1;1;62.02875995635986;89;5.5405802726745605;0;35945;success
4;3;1;56.00442123413086;216;5.414387941360474;-2;48529;success
4;4;1;33.37827491760254;205;5.861273765563965;1;50957;success
5;3;1;62.85994839668274;275;5.570654630661011;1;50957;success
8;1;1;68.88586354255676;194;5.653133392333984;-2;68429;success
5;4;1;40.0057315826416;206;5.412548065185547;2;50957;success
3;3;1;69.88274145126343;152;5.861927032470703;-1;51329;success
6;1;1;75.9080879688263;204;5.809464693069458;2;50957;success
6;4;1;46.92515015602112;147;5.763472557067871;2;48157;success
5;3;1;76.71699953079224;262;5.564406871795654;-2;51329;success
3;1;1;82.74281907081604;223;5.602209568023682;0;35945;success
7;4;1;53.527748107910156;192;5.4033918380737305;1;50957;success
9;3;1;83.38066911697388;155;5.498604774475098;1;50957;success
8;1;1;89.40816068649292;220;5.435669183731079;-1;68429;success
7;4;1;60.197572469711304;206;5.456090688705444;2;50957;success
6;3;1;90.48474740982056;92;6.004042863845825;-1;51329;success
a;1;1;96.51022577285767;179;5.91489839553833;-2;51329;success
2;4;1;67.40917181968689;223;5.980185270309448;2;48157;success
8;3;1;97.25897336006165;265;5.500036001205444;0;35945;success
2;1;1;103.28583860397339;234;5.533205986022949;1;50957;success
6;4;1;74.29628157615662;108;5.769697666168213;0;35945;success
6;1;1;110.07900643348694;170;5.614717721939087;2;50957;success
3;3;1;104.0552191734314;122;5.664626598358154;-1;68429;success
3;4;1;80.92621850967407;139;5.482126474380493;-1;68429;success
9;1;1;116.85642290115356;275;5.492759704589844;-2;51329;success
3;3;1;110.83106684684753;191;5.576132774353027;0;35945;success
6;4;1;87.73576474189758;82;5.717712879180908;1;50957;success
9;1;1;123.59994387626648;239;5.493592262268066;2;50957;success
7;3;1;117.57566690444946;234;5.499202489852905;-2;68429;success
9;4;1;94.33074736595154;194;5.394402742385864;0;35945;success
2;3;1;124.2629964351654;138;5.539900064468384;-1;51329;success
8;1;1;131.4756886959076;356;6.511511325836182;0;35945;success
a;4;1;101.36842560768127;205;5.825348138809204;-2;68429;success
4;3;1;131.1885757446289;436;5.480419874191284;1;50957;success
7;1;1;138.28331923484802;122;5.6751251220703125;1;68057;success
a;4;1;108.1966073513031;283;5.537069797515869;-1;51329;success
6;3;1;137.92310047149658;152;5.5755414962768555;-2;51329;success
9;1;1;145.09552788734436;179;5.624582052230835;1;48157;success
3;4;1;114.82071471214294;105;5.511214733123779;-2;51329;success
5;3;1;144.5453827381134;217;5.395832300186157;1;50957;success
3;1;1;151.76122856140137;157;5.50077486038208;-2;51329;success
8;4;1;121.56823134422302;239;5.499765157699585;-1;51329;success
