Gateway_3;32;31.23%;2.01%;157.1MiB / 7.645GiB;2.44kB / 826B;0B / 12.3kB;5;53
Gateway_2;32;20.69%;2.23%;174.7MiB / 7.645GiB;3.37kB / 826B;0B / 12.3kB;5;53
Gateway_1;32;19.34%;2.70%;211.1MiB / 7.645GiB;4.2kB / 826B;0B / 12.3kB;5;53
Rpc;7;0.02%;0.09%;6.926MiB / 7.645GiB;40.9kB / 29.8kB;0B / 57.3kB;5;53
Node_3;17;0.76%;0.19%;14.96MiB / 7.645GiB;200kB / 173kB;0B / 209kB;5;53
Node_2;18;0.79%;0.20%;15.49MiB / 7.645GiB;161kB / 149kB;0B / 209kB;5;53
Node_1;17;0.78%;0.21%;16.15MiB / 7.645GiB;159kB / 153kB;0B / 209kB;5;53
Devnet_Goshimmer;18;210.12%;0.93%;72.48MiB / 7.645GiB;34.4kB / 62.1kB;0B / 77.8kB;5;53
Nodes_Router_1;2;0.01%;0.01%;848KiB / 7.645GiB;125kB / 112kB;0B / 0B;5;53
Gateways_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;18.4kB / 0B;0B / 0B;5;53
Gateway_3;32;19.77%;1.95%;153MiB / 7.645GiB;2.62kB / 826B;0B / 12.3kB;13;34
Gateway_2;32;15.67%;2.17%;169.9MiB / 7.645GiB;3.44kB / 826B;0B / 12.3kB;13;34
Gateway_1;32;18.96%;2.76%;216.4MiB / 7.645GiB;4.38kB / 826B;0B / 12.3kB;13;34
Rpc;7;0.00%;0.09%;6.926MiB / 7.645GiB;40.9kB / 29.8kB;0B / 57.3kB;13;34
Node_3;17;0.85%;0.19%;15.11MiB / 7.645GiB;203kB / 174kB;0B / 209kB;13;34
Node_2;18;0.78%;0.19%;14.68MiB / 7.645GiB;163kB / 150kB;0B / 209kB;13;34
Node_1;17;0.85%;0.19%;15.11MiB / 7.645GiB;162kB / 154kB;0B / 209kB;13;34
Devnet_Goshimmer;18;207.95%;0.92%;72.29MiB / 7.645GiB;37.4kB / 70.1kB;0B / 77.8kB;13;34
Nodes_Router_1;2;0.00%;0.01%;848KiB / 7.645GiB;136kB / 123kB;0B / 0B;13;34
Gateways_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;18.4kB / 0B;0B / 0B;13;34
Gateway_3;32;21.84%;1.99%;155.6MiB / 7.645GiB;2.72kB / 826B;0B / 12.3kB;20;34
