0;0;0
Add Monitoring Capability;5.510951042175293;186103
0;0;0
Add a product batch;5.4791669845581055;141259
Add Monitoring Capability;5.378408432006836;186103
Registering contract;5.39639139175415;100000
Add a rule;5.459883689880371;167078
Add a product batch;5.426909685134888;141259
Add Monitoring Capability;5.424889326095581;186103
a;1;1;5.5998382568359375;203;5.388756275177002;1;68057;success
0;0;0
3;1;1;13.043187856674194;148;6.286468744277954;0;35945;success
a;3;1;6.230973958969116;248;5.9753193855285645;2;63481;success
0;0;0
8;1;1;19.79697346687317;181;5.564278602600098;-2;68429;success
4;3;1;12.984780073165894;129;5.615872383117676;0;31369;success
Add a rule;5.411710739135742;167078
a;1;1;26.549787282943726;263;5.4814465045928955;1;50957;success
5;3;1;19.73764944076538;208;5.536403179168701;1;63481;success
4;2;1;5.605349540710449;144;5.454253196716309;0;48145;success
7;3;1;26.490025997161865;318;5.425271034240723;2;46381;success
a;1;1;33.30231761932373;251;5.492371082305908;-1;51329;success
a;2;1;12.244679689407349;178;5.453837871551514;-1;68429;success
5;1;1;39.9220917224884;206;5.404479503631592;0;35945;success
4;3;1;33.10994052886963;108;5.503846168518066;2;43581;success
4;2;1;18.86139464378357;140;5.465817213058472;-2;51329;success
9;1;1;46.611799001693726;184;5.496763229370117;1;68057;success
7;3;1;39.7997465133667;172;5.508927822113037;0;31369;success
9;2;1;25.527885913848877;207;5.450971841812134;0;35945;success
9;3;1;46.47784924507141;234;5.4361348152160645;-1;63853;success
9;1;1;53.290141344070435;235;5.435121297836304;-2;51329;success
a;2;1;32.45444989204407;247;5.670766592025757;-1;68429;success
2;3;1;53.101279735565186;179;5.435521602630615;2;46381;success
6;1;1;59.91354203224182;158;5.455850839614868;-1;51329;success
5;2;1;39.235029220581055;268;5.504444599151611;-1;48529;success
2;1;1;66.56087851524353;188;5.449767589569092;-2;51329;success
8;3;1;59.74875593185425;173;5.4652955532073975;2;43581;success
9;2;1;45.83603358268738;200;5.39143443107605;0;35945;success
8;1;1;73.21850681304932;272;5.377323389053345;0;35945;success
7;3;1;66.40870785713196;159;5.4897637367248535;1;46381;success
8;2;1;52.52935528755188;219;5.465466260910034;1;68057;success
7;3;1;73.00331997871399;114;5.472420930862427;-2;46753;success
3;1;1;79.81562495231628;137;5.450631141662598;-1;68429;success
9;2;1;59.26960039138794;272;5.4613447189331055;0;35945;success
6;3;1;79.68049693107605;129;5.539333343505859;1;46381;success
a;1;1;86.49276542663574;228;5.440925359725952;-2;51329;success
8;2;1;65.9733874797821;277;5.418715238571167;-2;68429;success
5;1;1;93.15756630897522;254;5.400676250457764;0;35945;success
8;3;1;86.3452877998352;211;5.4442925453186035;-2;46753;success
5;2;1;72.59041404724121;238;5.370374917984009;1;50957;success
2;1;1;99.76849246025085;185;5.41673731803894;1;68057;success
8;3;1;92.9601879119873;161;5.440448760986328;1;46381;success
8;2;1;79.30835056304932;198;5.513505220413208;-2;51329;success
a;3;1;99.55149698257446;287;5.296388864517212;0;31369;success
a;1;1;106.3652446269989;138;5.449254035949707;1;48157;success
a;2;1;86.02466416358948;209;5.499129056930542;0;35945;success
a;3;1;106.23930740356445;188;5.492746114730835;0;43569;success
4;1;1;113.0522894859314;196;5.4819183349609375;-1;51329;success
2;2;1;92.6538577079773;168;5.452198028564453;1;68057;success
8;1;1;119.7034285068512;273;5.3696677684783936;1;50957;success
3;3;1;112.89238619804382;189;5.455219507217407;-2;63853;success
a;2;1;99.6678671836853;232;5.773761034011841;2;50957;success
3;3;1;119.49349188804626;152;5.440582990646362;0;31369;success
3;1;1;126.30589866638184;146;5.448663949966431;-1;51329;success
9;2;1;106.43038630485535;253;5.50190281867981;1;50957;success
4;3;1;126.06638598442078;110;5.455043792724609;-2;63853;success
6;1;1;132.8794765472412;137;5.427327632904053;0;35945;success
4;2;1;113.072345495224;202;5.431127071380615;1;48157;success
2;3;1;132.69874143600464;217;5.407016038894653;2;46381;success
4;1;1;139.51107454299927;174;5.449642181396484;-1;68429;success
3;2;1;119.6753921508789;138;5.457701683044434;2;50957;success
7;1;1;146.04155707359314;102;5.42046856880188;-2;51329;success
5;3;1;140.3820526599884;239;6.437020301818848;2;43581;success
5;2;1;126.47904658317566;281;5.514785289764404;0;35945;success
a;1;1;152.76496481895447;237;5.4774510860443115;0;35945;success
6;3;1;147.07910585403442;127;5.561075687408447;2;43581;success
4;2;1;133.16763734817505;144;5.53522253036499;2;68057;success
5;1;1;159.5024378299713;220;5.5097668170928955;1;68057;success
5;3;1;153.89169263839722;372;5.43283224105835;-2;46753;success
3;2;1;139.81854152679443;150;5.493029832839966;-2;51329;success
8;1;1;166.4772937297821;182;5.783444404602051;0;35945;success
6;3;1;160.78497910499573;224;5.659632205963135;-1;46753;success
8;2;1;146.47414422035217;207;5.440734148025513;-2;48529;success
6;1;1;173.31125617027283;326;5.50036883354187;1;68057;success
7;3;1;167.61238145828247;231;5.584798812866211;-1;43953;success
5;2;1;153.23002004623413;217;5.52977728843689;0;35945;success
9;1;1;179.94502973556519;148;5.477519989013672;-2;51329;success
8;3;1;174.35123991966248;262;5.46815824508667;-2;46753;success
6;3;1;175.62491059303284;256;0;0;0;success
a;3;1;176.87083458900452;229;0;0;0;success
a;2;1;159.9712507724762;141;0;0;0;success
3;3;1;178.17533087730408;287;0;0;0;success
7;2;1;161.08971166610718;100;0;0;0;success
8;3;1;179.38248205184937;190;0;0;0;success
7;2;1;162.20658087730408;97;0;0;0;success
6;2;1;163.30282139778137;81;0;0;0;success
a;3;1;180.73490643501282;336;0;0;0;success
8;2;1;180.49570560455322;214;0;0;0;success
2;3;1;197.8133420944214;160;0;0;0;success
6;1;1;206.68684029579163;224;0;0;0;success
9;2;1;187.1061372756958;162;5.438048362731934;2;50957;success
2;3;1;204.4229028224945;198;5.402839660644531;-2;46753;success
6;1;1;213.42189598083496;222;5.504733085632324;1;48157;success
2;2;1;193.79234957695007;203;5.474846839904785;2;48157;success
6;3;1;211.10935807228088;175;5.502514839172363;-1;46753;success
3;3;1;212.41683864593506;290;0;0;0;success
9;1;1;220.13598728179932;155;0;0;0;success
5;3;1;213.69727158546448;259;0;0;0;success
2;1;1;221.35802030563354;197;0;0;0;success
7;3;1;215.02702617645264;310;0;0;0;success
5;1;1;222.62266659736633;246;0;0;0;success
a;3;1;216.23321080207825;185;0;0;0;success
a;1;1;223.78267359733582;141;0;0;0;success
