Registering contract;5.453309535980225;100000
Add Monitoring Capability;5.412224531173706;186103
Add a product batch;5.406354904174805;141259
Add a rule;5.4183349609375;167078
6;1;1;5.69438910484314;187;5.49920916557312;0;48145;success
8;1;1;12.259946346282959;259;5.299623012542725;2;68057;success
3;1;1;18.906582832336426;220;5.419988632202148;1;50957;success
9;1;1;25.58675456047058;188;5.484385013580322;0;35945;success
5;1;1;32.56817960739136;278;5.695390939712524;1;68057;success
2;1;1;39.060039043426514;141;5.344418048858643;-2;51329;success
5;1;1;45.679325342178345;295;5.317196369171143;0;35945;success
3;1;1;52.33221197128296;158;5.485840797424316;0;48145;success
8;1;1;58.92019009590149;230;5.349274396896362;1;68057;success
2;1;1;65.56275200843811;154;5.479846477508545;1;48157;success
7;1;1;72.18117046356201;152;5.45798921585083;1;48157;success
8;1;1;79.17271637916565;248;5.734271764755249;-1;51329;success
8;1;1;85.88533735275269;376;5.32776665687561;2;50957;success
4;1;1;92.51871657371521;161;5.462265968322754;-1;51329;success
9;1;1;99.16471838951111;191;5.447894811630249;2;50957;success
6;1;1;105.81599950790405;136;5.5064826011657715;-1;51329;success
5;1;1;112.45492005348206;286;5.3450281620025635;-2;51329;success
2;1;1;119.08740067481995;241;5.383230209350586;-2;48529;success
3;1;1;125.9367082118988;373;5.46883487701416;0;35945;success
5;1;1;132.55695176124573;280;5.331695318222046;2;68057;success
a;1;1;139.1816439628601;253;5.3651123046875;-1;51329;success
7;1;1;145.82795071601868;156;5.482870578765869;-2;51329;success
7;1;1;152.46028661727905;124;5.4991607666015625;1;50957;success
4;1;1;159.11719465255737;192;5.45810079574585;-1;51329;success
7;1;1;165.77918148040771;317;5.336292028427124;-1;48529;success
5;1;1;172.3893644809723;172;5.431559085845947;0;35945;success
6;1;1;179.00794100761414;274;5.337195873260498;1;68057;success
9;1;1;185.67197060585022;188;5.466438055038452;1;48157;success
3;1;1;192.3061420917511;150;5.476675748825073;0;35945;success
a;1;1;198.94124674797058;240;5.387802600860596;-1;68429;success
5;1;1;205.572007894516;253;5.371084213256836;-2;51329;success
8;1;1;212.1846203804016;216;5.387190580368042;-2;48529;success
4;1;1;218.68041682243347;90;5.39868950843811;1;50957;success
7;1;1;225.2834632396698;250;5.344877481460571;1;48157;success
9;1;1;231.91667699813843;156;5.467841625213623;0;35945;success
7;1;1;238.57382106781006;258;5.392934560775757;1;68057;success
6;1;1;245.2340612411499;211;5.441218852996826;-2;51329;success
6;1;1;252.0352807044983;291;5.50187873840332;2;50957;success
2;1;1;258.6765446662903;153;5.479550361633301;-1;51329;success
5;1;1;265.3128180503845;264;5.3641088008880615;2;50957;success
4;1;1;271.9839470386505;207;5.4546568393707275;-2;51329;success
7;1;1;278.8021628856659;311;5.497244119644165;-2;48529;success
9;1;1;285.44007682800293;132;5.497471570968628;-2;48529;success
a;1;1;292.0807228088379;229;5.4034082889556885;2;50957;success
9;1;1;298.73578095436096;220;5.426971912384033;-1;51329;success
4;1;1;305.3180601596832;276;5.297491073608398;0;35945;success
7;1;1;312.5860056877136;215;6.045752763748169;-2;68429;success
8;1;1;319.20249915122986;200;5.408382415771484;2;50957;success
a;1;1;325.84433817863464;209;5.425102710723877;1;50957;success
a;1;1;332.4863600730896;182;5.452365398406982;1;48157;success
8;1;1;339.13527035713196;166;5.475274562835693;-2;51329;success
6;1;1;345.77703189849854;259;5.375187873840332;1;50957;success
a;1;1;352.43134570121765;119;5.527334451675415;-2;51329;success
2;1;1;359.0574219226837;127;5.491106271743774;0;35945;success
6;1;1;365.6891665458679;207;5.415515661239624;-1;68429;success
9;1;1;372.30020666122437;230;5.3745505809783936;1;50957;success
7;1;1;379.01218485832214;225;5.476885080337524;-1;51329;success
2;1;1;385.78825974464417;289;5.478832483291626;-1;48529;success
7;1;1;392.4336519241333;228;5.407757520675659;-1;48529;success
5;1;1;399.0322365760803;129;5.46244215965271;0;35945;success
2;1;1;405.7311418056488;259;5.433079242706299;2;68057;success
2;1;1;412.5169587135315;300;5.477621078491211;-1;51329;success
a;1;1;418.9730615615845;119;5.3284056186676025;-2;51329;success
4;1;1;425.6909005641937;275;5.435359954833984;2;50957;success
a;1;1;432.49929189682007;300;5.499417781829834;2;48157;success
