Gateway_1;32;25.93%;2.18%;170.3MiB / 7.645GiB;2.44kB / 826B;0B / 12.3kB;4;46
Rpc;7;0.01%;0.09%;6.988MiB / 7.645GiB;40.8kB / 29.7kB;0B / 57.3kB;4;46
Node_3;17;0.78%;0.19%;15.23MiB / 7.645GiB;218kB / 191kB;0B / 209kB;4;46
Node_2;16;0.82%;0.19%;15.22MiB / 7.645GiB;159kB / 148kB;4.1kB / 209kB;4;46
Node_1;18;0.76%;0.20%;15.31MiB / 7.645GiB;176kB / 169kB;0B / 209kB;4;46
Devnet_Goshimmer;18;216.44%;0.91%;71.36MiB / 7.645GiB;34.1kB / 61kB;0B / 77.8kB;4;46
Nodes_Router_1;2;0.00%;0.01%;832KiB / 7.645GiB;123kB / 110kB;0B / 0B;4;46
Gateways_Router_1;2;0.00%;0.01%;856KiB / 7.645GiB;16.5kB / 0B;0B / 0B;4;46
Gateway_1;32;14.39%;2.23%;174.5MiB / 7.645GiB;2.62kB / 826B;0B / 12.3kB;12;30
Rpc;7;0.01%;0.09%;6.988MiB / 7.645GiB;40.8kB / 29.7kB;0B / 57.3kB;12;30
Node_3;17;0.74%;0.19%;15.18MiB / 7.645GiB;220kB / 192kB;0B / 209kB;12;30
Node_2;17;0.80%;0.19%;14.77MiB / 7.645GiB;162kB / 149kB;4.1kB / 209kB;12;30
Node_1;18;0.77%;0.20%;15.48MiB / 7.645GiB;179kB / 170kB;0B / 209kB;12;30
Devnet_Goshimmer;18;216.92%;0.91%;71.52MiB / 7.645GiB;36.6kB / 67.6kB;0B / 77.8kB;12;30
Nodes_Router_1;2;0.00%;0.01%;832KiB / 7.645GiB;132kB / 119kB;0B / 0B;12;30
Gateways_Router_1;2;0.00%;0.01%;856KiB / 7.645GiB;16.5kB / 0B;0B / 0B;12;30
Gateway_1;32;13.87%;2.26%;176.9MiB / 7.645GiB;2.72kB / 826B;0B / 12.3kB;19;31
Rpc;7;0.01%;0.09%;6.988MiB / 7.645GiB;40.8kB / 29.7kB;0B / 57.3kB;19;31
Node_3;17;0.73%;0.20%;15.48MiB / 7.645GiB;223kB / 193kB;0B / 209kB;19;31
Node_2;17;0.76%;0.19%;14.84MiB / 7.645GiB;164kB / 150kB;4.1kB / 209kB;19;31
Node_1;18;0.78%;0.19%;15.1MiB / 7.645GiB;181kB / 171kB;0B / 209kB;19;31
Devnet_Goshimmer;18;217.71%;0.91%;71.52MiB / 7.645GiB;39.7kB / 75.6kB;0B / 77.8kB;19;31
Nodes_Router_1;2;0.00%;0.01%;832KiB / 7.645GiB;143kB / 130kB;0B / 0B;19;31
Gateways_Router_1;2;0.00%;0.01%;856KiB / 7.645GiB;16.5kB / 0B;0B / 0B;19;31
Gateway_1;32;14.37%;2.28%;178.3MiB / 7.645GiB;2.79kB / 826B;0B / 12.3kB;26;31
Rpc;7;0.01%;0.09%;6.988MiB / 7.645GiB;40.8kB / 29.7kB;0B / 57.3kB;26;31
Node_3;17;2.24%;0.19%;15.05MiB / 7.645GiB;225kB / 194kB;0B / 209kB;26;31
Node_2;17;0.83%;0.19%;15.09MiB / 7.645GiB;167kB / 151kB;4.1kB / 209kB;26;31
Node_1;18;0.79%;0.19%;15.25MiB / 7.645GiB;184kB / 173kB;0B / 209kB;26;31
Devnet_Goshimmer;18;215.08%;0.91%;71.42MiB / 7.645GiB;42.7kB / 83.6kB;0B / 77.8kB;26;31
Nodes_Router_1;2;0.00%;0.01%;832KiB / 7.645GiB;154kB / 142kB;0B / 0B;26;31
Gateways_Router_1;2;0.00%;0.01%;856KiB / 7.645GiB;16.5kB / 0B;0B / 0B;26;31
Gateway_1;34;21.56%;2.30%;180MiB / 7.645GiB;2.9kB / 826B;0B / 12.3kB;33;31
Rpc;7;0.01%;0.09%;6.988MiB / 7.645GiB;40.8kB / 29.7kB;0B / 57.3kB;33;31
Node_3;17;0.83%;0.19%;15.12MiB / 7.645GiB;231kB / 198kB;0B / 209kB;33;31
Node_2;17;0.81%;0.19%;14.89MiB / 7.645GiB;172kB / 154kB;4.1kB / 209kB;33;31
Node_1;18;0.75%;0.20%;15.33MiB / 7.645GiB;188kB / 176kB;0B / 209kB;33;31
Devnet_Goshimmer;18;217.57%;0.92%;71.68MiB / 7.645GiB;45.8kB / 91.6kB;0B / 77.8kB;33;31
Nodes_Router_1;2;0.00%;0.01%;832KiB / 7.645GiB;165kB / 153kB;0B / 0B;33;31
Gateways_Router_1;2;0.00%;0.01%;856KiB / 7.645GiB;16.5kB / 0B;0B / 0B;33;31
Gateway_1;34;26.15%;2.34%;183.2MiB / 7.645GiB;2.99kB / 826B;0B / 12.3kB;40;34
Rpc;7;0.04%;0.09%;6.988MiB / 7.645GiB;40.9kB / 29.7kB;0B / 57.3kB;40;34
Node_3;17;0.87%;0.19%;15.25MiB / 7.645GiB;234kB / 199kB;0B / 209kB;40;34
Node_2;17;0.81%;0.19%;14.91MiB / 7.645GiB;174kB / 155kB;4.1kB / 209kB;40;34
Node_1;18;0.73%;0.19%;14.8MiB / 7.645GiB;191kB / 177kB;0B / 209kB;40;34
Devnet_Goshimmer;18;214.96%;0.92%;71.92MiB / 7.645GiB;48.9kB / 99.6kB;0B / 77.8kB;40;34
Nodes_Router_1;2;0.00%;0.01%;832KiB / 7.645GiB;177kB / 164kB;0B / 0B;40;34
Gateways_Router_1;2;0.00%;0.01%;856KiB / 7.645GiB;16.8kB / 0B;0B / 0B;40;34
Gateway_1;34;23.28%;2.34%;183.3MiB / 7.645GiB;3.09kB / 826B;0B / 12.3kB;47;34
Rpc;7;0.01%;0.09%;6.984MiB / 7.645GiB;41kB / 29.7kB;0B / 57.3kB;47;34
Node_3;17;0.86%;0.20%;15.48MiB / 7.645GiB;237kB / 200kB;0B / 209kB;47;34
Node_2;17;0.77%;0.19%;15.12MiB / 7.645GiB;177kB / 156kB;4.1kB / 209kB;47;34
Node_1;18;0.75%;0.19%;14.88MiB / 7.645GiB;194kB / 178kB;0B / 209kB;47;34
Devnet_Goshimmer;18;217.16%;0.92%;71.72MiB / 7.645GiB;52.2kB / 108kB;0B / 77.8kB;47;34
