Gateway_1;27;15.48%;2.84%;222.4MiB / 7.646GiB;3.63kB / 826B;0B / 16.4kB;6;29
Rpc;23;0.09%;0.23%;17.77MiB / 7.646GiB;43.5kB / 28.8kB;69.6kB / 102kB;6;29
Node_2;17;0.90%;0.18%;14.07MiB / 7.646GiB;68.3kB / 54.5kB;250kB / 209kB;6;29
Node_1;17;0.81%;0.19%;14.76MiB / 7.646GiB;87.7kB / 60.9kB;430kB / 209kB;6;29
Devnet_Goshimmer;18;212.65%;0.89%;69.72MiB / 7.646GiB;35kB / 46.9kB;0B / 77.8kB;6;29
Nodes_Router_1;2;0.00%;0.01%;852KiB / 7.646GiB;112kB / 86.6kB;0B / 0B;6;29
Gateways_Router_1;2;0.00%;0.01%;856KiB / 7.646GiB;29.4kB / 0B;0B / 0B;6;29
Gateway_1;27;16.20%;2.92%;228.6MiB / 7.646GiB;3.97kB / 826B;0B / 16.4kB;13;27
Rpc;23;0.02%;0.23%;17.83MiB / 7.646GiB;43.8kB / 28.9kB;69.6kB / 102kB;13;27
Node_2;17;0.83%;0.18%;14.11MiB / 7.646GiB;71.2kB / 55.6kB;250kB / 209kB;13;27
Node_1;17;0.75%;0.19%;14.81MiB / 7.646GiB;91kB / 62.2kB;430kB / 209kB;13;27
Devnet_Goshimmer;18;208.13%;0.89%;69.73MiB / 7.646GiB;37.6kB / 52.8kB;0B / 77.8kB;13;27
Nodes_Router_1;2;0.00%;0.01%;852KiB / 7.646GiB;119kB / 93.3kB;0B / 0B;13;27
Gateways_Router_1;2;0.00%;0.01%;856KiB / 7.646GiB;30.1kB / 0B;0B / 0B;13;27
Gateway_1;27;12.36%;2.87%;224.7MiB / 7.646GiB;4.08kB / 826B;0B / 16.4kB;21;27
Rpc;23;0.07%;0.23%;17.96MiB / 7.646GiB;43.9kB / 29kB;69.6kB / 102kB;21;27
Node_2;17;0.73%;0.18%;14.41MiB / 7.646GiB;74.4kB / 56.8kB;250kB / 209kB;21;27
Node_1;17;2.20%;0.18%;14.43MiB / 7.646GiB;93.7kB / 63.3kB;430kB / 209kB;21;27
Devnet_Goshimmer;18;207.71%;0.90%;70.1MiB / 7.646GiB;39.8kB / 58.6kB;0B / 77.8kB;21;27
Nodes_Router_1;2;0.00%;0.01%;852KiB / 7.646GiB;128kB / 103kB;0B / 0B;21;27
Gateways_Router_1;2;0.00%;0.01%;856KiB / 7.646GiB;30.1kB / 0B;0B / 0B;21;27
Gateway_1;29;23.00%;2.65%;207.3MiB / 7.646GiB;4.14kB / 826B;0B / 16.4kB;29;27
Rpc;23;0.04%;0.23%;18.02MiB / 7.646GiB;44.1kB / 29.2kB;69.6kB / 102kB;29;27
Node_2;17;0.83%;0.18%;14.09MiB / 7.646GiB;77.4kB / 58.2kB;250kB / 209kB;29;27
Node_1;17;0.89%;0.18%;14.48MiB / 7.646GiB;97.3kB / 64.9kB;430kB / 209kB;29;27
Devnet_Goshimmer;18;211.71%;0.89%;69.73MiB / 7.646GiB;42.1kB / 64.5kB;0B / 77.8kB;29;27
Nodes_Router_1;2;0.00%;0.01%;852KiB / 7.646GiB;136kB / 111kB;0B / 0B;29;27
Gateways_Router_1;2;0.00%;0.01%;856KiB / 7.646GiB;30.1kB / 0B;0B / 0B;29;27
Gateway_1;29;50.21%;2.47%;193.2MiB / 7.646GiB;4.25kB / 826B;0B / 16.4kB;37;30
Rpc;23;0.03%;0.23%;18.11MiB / 7.646GiB;44.1kB / 29.2kB;69.6kB / 102kB;37;30
Node_2;17;0.84%;0.18%;14.11MiB / 7.646GiB;80.6kB / 59.5kB;250kB / 209kB;37;30
