Gateway_1;32;31.74%;1.91%;149.8MiB / 7.645GiB;2.37kB / 826B;0B / 12.3kB;5;37
Rpc;7;0.01%;0.09%;6.945MiB / 7.645GiB;40.7kB / 29.5kB;0B / 57.3kB;5;37
Node_3;17;0.79%;0.19%;15.04MiB / 7.645GiB;171kB / 151kB;0B / 209kB;5;37
Node_2;17;0.87%;0.19%;14.61MiB / 7.645GiB;173kB / 157kB;0B / 209kB;5;37
Node_1;17;0.80%;0.20%;15.41MiB / 7.645GiB;224kB / 221kB;0B / 209kB;5;37
Devnet_Goshimmer;18;214.70%;0.91%;71.1MiB / 7.645GiB;30.1kB / 51.7kB;0B / 77.8kB;5;37
Nodes_Router_1;2;0.00%;0.01%;844KiB / 7.645GiB;110kB / 97.2kB;0B / 0B;5;37
Gateways_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;16.4kB / 0B;0B / 0B;5;37
Gateway_1;32;19.49%;1.96%;153.4MiB / 7.645GiB;2.55kB / 826B;0B / 12.3kB;12;30
Rpc;7;0.01%;0.09%;6.945MiB / 7.645GiB;40.8kB / 29.5kB;0B / 57.3kB;12;30
Node_3;17;0.69%;0.18%;14.48MiB / 7.645GiB;173kB / 152kB;0B / 209kB;12;30
Node_2;17;0.70%;0.19%;14.73MiB / 7.645GiB;175kB / 158kB;0B / 209kB;12;30
Node_1;17;0.77%;0.19%;15.18MiB / 7.645GiB;226kB / 222kB;0B / 209kB;12;30
Devnet_Goshimmer;18;210.70%;0.91%;70.89MiB / 7.645GiB;32.6kB / 58.3kB;0B / 77.8kB;12;30
Nodes_Router_1;2;0.00%;0.01%;844KiB / 7.645GiB;119kB / 106kB;0B / 0B;12;30
Gateways_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;16.4kB / 0B;0B / 0B;12;30
Gateway_1;32;25.20%;1.99%;156.2MiB / 7.645GiB;2.72kB / 826B;0B / 12.3kB;19;30
Rpc;7;0.01%;0.09%;6.945MiB / 7.645GiB;40.8kB / 29.5kB;0B / 57.3kB;19;30
Node_3;17;0.74%;0.19%;14.56MiB / 7.645GiB;176kB / 153kB;0B / 209kB;19;30
Node_2;17;0.81%;0.19%;15.17MiB / 7.645GiB;178kB / 159kB;0B / 209kB;19;30
Node_1;17;0.80%;0.19%;15.25MiB / 7.645GiB;229kB / 223kB;0B / 209kB;19;30
Devnet_Goshimmer;18;213.48%;0.91%;71.3MiB / 7.645GiB;35.7kB / 66.3kB;0B / 77.8kB;19;30
Nodes_Router_1;2;0.00%;0.01%;844KiB / 7.645GiB;130kB / 117kB;0B / 0B;19;30
Gateways_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;16.4kB / 0B;0B / 0B;19;30
Gateway_1;32;19.11%;2.00%;156.2MiB / 7.645GiB;2.72kB / 826B;0B / 12.3kB;26;28
Rpc;7;0.01%;0.09%;6.945MiB / 7.645GiB;40.8kB / 29.5kB;0B / 57.3kB;26;28
Node_3;17;0.77%;0.19%;14.78MiB / 7.645GiB;179kB / 154kB;0B / 209kB;26;28
Node_2;17;0.80%;0.20%;15.6MiB / 7.645GiB;181kB / 160kB;0B / 209kB;26;28
Node_1;17;0.77%;0.20%;15.3MiB / 7.645GiB;232kB / 224kB;0B / 209kB;26;28
Devnet_Goshimmer;18;211.38%;0.91%;70.93MiB / 7.645GiB;38.7kB / 74.3kB;0B / 77.8kB;26;28
Nodes_Router_1;2;0.00%;0.01%;844KiB / 7.645GiB;141kB / 128kB;0B / 0B;26;28
Gateways_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;16.4kB / 0B;0B / 0B;26;28
Gateway_1;34;25.39%;2.01%;157.1MiB / 7.645GiB;2.83kB / 826B;0B / 12.3kB;34;30
Rpc;7;0.01%;0.09%;6.945MiB / 7.645GiB;40.9kB / 29.6kB;0B / 57.3kB;34;30
Node_3;17;0.76%;0.19%;14.68MiB / 7.645GiB;183kB / 157kB;0B / 209kB;34;30
Node_2;18;0.80%;0.19%;15.18MiB / 7.645GiB;185kB / 163kB;0B / 209kB;34;30
Node_1;17;0.77%;0.19%;14.99MiB / 7.645GiB;237kB / 228kB;0B / 209kB;34;30
Devnet_Goshimmer;18;209.61%;0.91%;70.98MiB / 7.645GiB;41.8kB / 82.3kB;0B / 77.8kB;34;30
Nodes_Router_1;2;0.00%;0.01%;844KiB / 7.645GiB;152kB / 140kB;0B / 0B;34;30
Gateways_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;16.4kB / 0B;0B / 0B;34;30
Gateway_1;34;30.01%;2.02%;158.1MiB / 7.645GiB;2.9kB / 826B;0B / 12.3kB;41;32
Rpc;7;0.01%;0.09%;6.945MiB / 7.645GiB;40.9kB / 29.6kB;0B / 57.3kB;41;32
Node_3;17;0.81%;0.19%;14.74MiB / 7.645GiB;186kB / 158kB;0B / 209kB;41;32
Node_2;18;0.77%;0.19%;15.13MiB / 7.645GiB;188kB / 164kB;0B / 209kB;41;32
Node_1;17;0.83%;0.19%;15.13MiB / 7.645GiB;240kB / 229kB;0B / 209kB;41;32
Devnet_Goshimmer;18;211.98%;0.91%;71.06MiB / 7.645GiB;44.8kB / 90.3kB;0B / 77.8kB;41;32
Nodes_Router_1;2;0.00%;0.01%;844KiB / 7.645GiB;163kB / 151kB;0B / 0B;41;32
Gateways_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;16.4kB / 0B;0B / 0B;41;32
Gateway_1;34;22.00%;2.02%;158.4MiB / 7.645GiB;2.9kB / 826B;0B / 12.3kB;48;31
Rpc;7;0.01%;0.09%;6.941MiB / 7.645GiB;40.9kB / 29.6kB;0B / 57.3kB;48;31
Node_3;17;0.80%;0.19%;14.78MiB / 7.645GiB;189kB / 159kB;0B / 209kB;48;31
Node_2;18;0.80%;0.20%;15.32MiB / 7.645GiB;191kB / 165kB;0B / 209kB;48;31
Node_1;17;0.93%;0.20%;15.29MiB / 7.645GiB;242kB / 230kB;0B / 209kB;48;31
Devnet_Goshimmer;18;211.53%;0.91%;71.07MiB / 7.645GiB;47.9kB / 98.3kB;0B / 77.8kB;48;31
Nodes_Router_1;2;0.00%;0.01%;844KiB / 7.645GiB;174kB / 162kB;0B / 0B;48;31
Gateways_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;16.5kB / 0B;0B / 0B;48;31
Gateway_1;34;21.72%;2.03%;158.6MiB / 7.645GiB;2.99kB / 826B;0B / 12.3kB;55;29
Rpc;7;0.01%;0.09%;6.941MiB / 7.645GiB;41kB / 29.6kB;0B / 57.3kB;55;29
Node_3;17;0.70%;0.19%;15.16MiB / 7.645GiB;192kB / 160kB;0B / 209kB;55;29
Node_2;18;0.79%;0.19%;14.75MiB / 7.645GiB;193kB / 166kB;0B / 209kB;55;29
Node_1;17;0.79%;0.19%;14.72MiB / 7.645GiB;245kB / 231kB;0B / 209kB;55;29
Devnet_Goshimmer;18;208.33%;0.91%;71.21MiB / 7.645GiB;51.1kB / 106kB;0B / 77.8kB;55;29
