Gateway_1;32;32.29%;2.09%;163.8MiB / 7.645GiB;2.44kB / 826B;0B / 12.3kB;6;37
Rpc;7;0.02%;0.09%;6.746MiB / 7.645GiB;40.8kB / 29.7kB;0B / 57.3kB;6;37
Node_3;17;0.74%;0.20%;15.9MiB / 7.645GiB;170kB / 151kB;0B / 209kB;6;37
Node_2;17;0.82%;0.19%;15.2MiB / 7.645GiB;124kB / 105kB;0B / 209kB;6;37
Node_1;17;0.86%;0.20%;15.63MiB / 7.645GiB;170kB / 166kB;0B / 209kB;6;37
Devnet_Goshimmer;18;211.09%;0.92%;72.07MiB / 7.645GiB;33kB / 57.5kB;0B / 77.8kB;6;37
Nodes_Router_1;2;0.00%;0.01%;860KiB / 7.645GiB;118kB / 106kB;0B / 0B;6;37
Gateways_Router_1;2;0.00%;0.01%;848KiB / 7.645GiB;16.5kB / 0B;0B / 0B;6;37
Gateway_1;32;20.14%;2.14%;167.2MiB / 7.645GiB;2.62kB / 826B;0B / 12.3kB;13;30
Rpc;7;0.01%;0.09%;6.746MiB / 7.645GiB;40.8kB / 29.7kB;0B / 57.3kB;13;30
Node_3;17;2.13%;0.19%;15.04MiB / 7.645GiB;173kB / 152kB;0B / 209kB;13;30
Node_2;17;0.79%;0.19%;14.55MiB / 7.645GiB;126kB / 106kB;0B / 209kB;13;30
Node_1;17;2.24%;0.19%;14.93MiB / 7.645GiB;173kB / 167kB;0B / 209kB;13;30
Devnet_Goshimmer;18;207.29%;0.92%;71.79MiB / 7.645GiB;36kB / 65.5kB;0B / 77.8kB;13;30
Nodes_Router_1;2;0.00%;0.01%;860KiB / 7.645GiB;129kB / 117kB;0B / 0B;13;30
Gateways_Router_1;2;0.00%;0.01%;848KiB / 7.645GiB;16.5kB / 0B;0B / 0B;13;30
Gateway_1;32;20.75%;2.18%;170.9MiB / 7.645GiB;2.72kB / 826B;0B / 12.3kB;20;31
Rpc;7;0.00%;0.09%;6.746MiB / 7.645GiB;40.8kB / 29.7kB;0B / 57.3kB;20;31
Node_3;17;0.75%;0.19%;14.75MiB / 7.645GiB;176kB / 153kB;0B / 209kB;20;31
Node_2;17;0.76%;0.19%;14.57MiB / 7.645GiB;129kB / 107kB;0B / 209kB;20;31
Node_1;17;0.79%;0.19%;15.07MiB / 7.645GiB;176kB / 168kB;0B / 209kB;20;31
Devnet_Goshimmer;18;208.43%;0.92%;71.94MiB / 7.645GiB;39.1kB / 73.5kB;0B / 77.8kB;20;31
Nodes_Router_1;2;0.00%;0.01%;860KiB / 7.645GiB;140kB / 128kB;0B / 0B;20;31
Gateways_Router_1;2;0.00%;0.01%;848KiB / 7.645GiB;16.6kB / 0B;0B / 0B;20;31
Gateway_1;32;20.57%;2.19%;171.1MiB / 7.645GiB;2.72kB / 826B;0B / 12.3kB;27;31
Rpc;7;0.01%;0.09%;6.746MiB / 7.645GiB;40.8kB / 29.8kB;0B / 57.3kB;27;31
Node_3;17;0.81%;0.19%;14.98MiB / 7.645GiB;178kB / 154kB;0B / 209kB;27;31
Node_2;17;0.79%;0.19%;14.84MiB / 7.645GiB;132kB / 108kB;0B / 209kB;27;31
Node_1;17;0.88%;0.19%;15.23MiB / 7.645GiB;178kB / 169kB;0B / 209kB;27;31
Devnet_Goshimmer;18;210.41%;0.92%;71.91MiB / 7.645GiB;42.2kB / 81.5kB;0B / 77.8kB;27;31
Nodes_Router_1;2;0.00%;0.01%;860KiB / 7.645GiB;152kB / 139kB;0B / 0B;27;31
Gateways_Router_1;2;0.00%;0.01%;848KiB / 7.645GiB;16.6kB / 0B;0B / 0B;27;31
Gateway_1;34;49.56%;2.20%;172.4MiB / 7.645GiB;3.09kB / 826B;0B / 12.3kB;34;31
Rpc;7;0.01%;0.09%;6.746MiB / 7.645GiB;40.9kB / 29.8kB;0B / 57.3kB;34;31
Node_3;17;0.80%;0.20%;15.42MiB / 7.645GiB;183kB / 157kB;0B / 209kB;34;31
Node_2;17;0.70%;0.19%;14.5MiB / 7.645GiB;136kB / 110kB;0B / 209kB;34;31
Node_1;17;2.12%;0.19%;14.96MiB / 7.645GiB;183kB / 172kB;0B / 209kB;34;31
Devnet_Goshimmer;18;204.38%;0.92%;71.87MiB / 7.645GiB;45.4kB / 89.4kB;0B / 77.8kB;34;31
Nodes_Router_1;2;0.00%;0.01%;860KiB / 7.645GiB;163kB / 150kB;0B / 0B;34;31
Gateways_Router_1;2;0.00%;0.01%;848KiB / 7.645GiB;17kB / 0B;0B / 0B;34;31
Gateway_1;34;29.61%;2.21%;172.7MiB / 7.645GiB;3.09kB / 826B;0B / 12.3kB;41;33
Rpc;7;0.01%;0.09%;6.746MiB / 7.645GiB;41.1kB / 29.8kB;0B / 57.3kB;41;33
Node_3;17;0.86%;0.19%;14.69MiB / 7.645GiB;186kB / 158kB;0B / 209kB;41;33
Node_2;17;0.74%;0.19%;14.57MiB / 7.645GiB;139kB / 112kB;0B / 209kB;41;33
Node_1;17;0.81%;0.19%;15.09MiB / 7.645GiB;186kB / 174kB;0B / 209kB;41;33
Devnet_Goshimmer;18;210.22%;0.92%;72.01MiB / 7.645GiB;49kB / 98kB;0B / 77.8kB;41;33
Nodes_Router_1;2;0.00%;0.01%;860KiB / 7.645GiB;175kB / 162kB;0B / 0B;41;33
Gateways_Router_1;2;0.00%;0.01%;848KiB / 7.645GiB;17.3kB / 0B;0B / 0B;41;33
Gateway_1;34;23.10%;2.21%;173MiB / 7.645GiB;3.09kB / 826B;0B / 12.3kB;48;32
Rpc;7;0.02%;0.09%;6.742MiB / 7.645GiB;41.1kB / 29.8kB;0B / 57.3kB;48;32
Node_3;17;0.80%;0.19%;14.82MiB / 7.645GiB;189kB / 159kB;0B / 209kB;48;32
Node_2;17;0.83%;0.19%;14.7MiB / 7.645GiB;142kB / 113kB;0B / 209kB;48;32
Node_1;17;0.85%;0.20%;15.37MiB / 7.645GiB;189kB / 175kB;0B / 209kB;48;32
Devnet_Goshimmer;18;206.66%;0.92%;71.93MiB / 7.645GiB;52kB / 106kB;0B / 77.8kB;48;32
Nodes_Router_1;2;0.00%;0.01%;860KiB / 7.645GiB;187kB / 173kB;0B / 0B;48;32
Gateways_Router_1;2;0.00%;0.01%;848KiB / 7.645GiB;17.3kB / 0B;0B / 0B;48;32
Gateway_1;34;42.99%;2.21%;173.2MiB / 7.645GiB;3.09kB / 826B;0B / 12.3kB;55;31
Rpc;7;0.01%;0.09%;6.742MiB / 7.645GiB;41.2kB / 29.8kB;0B / 57.3kB;55;31
Node_3;17;0.74%;0.19%;15.09MiB / 7.645GiB;192kB / 160kB;0B / 209kB;55;31
Node_2;17;1.78%;0.19%;14.75MiB / 7.645GiB;144kB / 114kB;0B / 209kB;55;31
Node_1;17;1.84%;0.19%;14.79MiB / 7.645GiB;191kB / 176kB;0B / 209kB;55;31
Devnet_Goshimmer;18;211.84%;0.92%;71.95MiB / 7.645GiB;54.6kB / 113kB;0B / 77.8kB;55;31
Nodes_Router_1;2;0.00%;0.01%;860KiB / 7.645GiB;196kB / 182kB;0B / 0B;55;31
Gateways_Router_1;2;0.00%;0.01%;848KiB / 7.645GiB;17.3kB / 0B;0B / 0B;55;31
Gateway_1;34;36.00%;2.21%;173.4MiB / 7.645GiB;3.09kB / 826B;0B / 12.3kB;63;31
Rpc;7;0.01%;0.09%;6.742MiB / 7.645GiB;41.3kB / 29.9kB;0B / 57.3kB;63;31
Node_3;17;0.79%;0.19%;14.95MiB / 7.645GiB;196kB / 162kB;0B / 209kB;63;31
Node_2;17;0.74%;0.19%;14.75MiB / 7.645GiB;147kB / 116kB;0B / 209kB;63;31
Node_1;17;0.83%;0.19%;15.01MiB / 7.645GiB;195kB / 179kB;0B / 209kB;63;31
Devnet_Goshimmer;18;206.81%;0.92%;72.07MiB / 7.645GiB;57.6kB / 121kB;0B / 77.8kB;63;31
