Gateway_1;1MB (virtual 1.94GB)
Rpc;49.5kB (virtual 1.03GB)
Node_2;51.1kB (virtual 1.03GB)
Node_1;51.1kB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;1.01MB (virtual 1.94GB)
Rpc;49.5kB (virtual 1.03GB)
Node_2;51.1kB (virtual 1.03GB)
Node_1;51.1kB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;1.01MB (virtual 1.94GB)
Rpc;49.5kB (virtual 1.03GB)
Node_2;51.1kB (virtual 1.03GB)
Node_1;51.1kB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;1.01MB (virtual 1.94GB)
Rpc;49.5kB (virtual 1.03GB)
Node_2;51.1kB (virtual 1.03GB)
Node_1;51.1kB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;1.02MB (virtual 1.94GB)
Rpc;49.5kB (virtual 1.03GB)
Node_2;51.1kB (virtual 1.03GB)
Node_1;51.1kB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;1.02MB (virtual 1.94GB)
Rpc;49.5kB (virtual 1.03GB)
Node_2;51.1kB (virtual 1.03GB)
Node_1;51.1kB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;1.02MB (virtual 1.94GB)
Rpc;49.5kB (virtual 1.03GB)
Node_2;51.1kB (virtual 1.03GB)
Node_1;51.1kB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
