Gateway_1;32;15.06%;2.07%;161.9MiB / 7.646GiB;2.49kB / 826B;0B / 12.3kB;6;37
Rpc;23;0.02%;0.23%;17.96MiB / 7.646GiB;36.8kB / 32.4kB;0B / 152kB;6;37
Node_4;17;0.85%;0.20%;15.66MiB / 7.646GiB;280kB / 255kB;8.19kB / 209kB;6;37
Node_3;17;0.84%;0.20%;15.46MiB / 7.646GiB;272kB / 255kB;20.5kB / 209kB;6;37
Node_2;17;0.85%;0.20%;16MiB / 7.646GiB;196kB / 183kB;20.5kB / 209kB;6;37
Devnet_Goshimmer;18;210.11%;0.91%;71.34MiB / 7.646GiB;40kB / 76.4kB;0B / 77.8kB;6;37
Nodes_Router_1;2;0.00%;0.01%;856KiB / 7.646GiB;138kB / 124kB;0B / 0B;6;37
Gateways_Router_1;2;0.00%;0.01%;832KiB / 7.646GiB;17.3kB / 0B;0B / 0B;6;37
Gateway_1;32;17.68%;2.07%;161.7MiB / 7.646GiB;2.69kB / 826B;0B / 12.3kB;14;32
Rpc;23;0.02%;0.23%;18.09MiB / 7.646GiB;36.9kB / 32.6kB;0B / 152kB;14;32
Node_4;17;0.86%;0.21%;16.14MiB / 7.646GiB;285kB / 257kB;8.19kB / 209kB;14;32
Node_3;17;1.36%;0.20%;15.47MiB / 7.646GiB;277kB / 257kB;20.5kB / 209kB;14;32
Node_2;17;2.08%;0.20%;15.89MiB / 7.646GiB;201kB / 185kB;20.5kB / 209kB;14;32
Devnet_Goshimmer;18;209.18%;0.91%;71.21MiB / 7.646GiB;43.3kB / 84.7kB;0B / 77.8kB;14;32
Nodes_Router_1;2;0.00%;0.01%;856KiB / 7.646GiB;152kB / 135kB;0B / 0B;14;32
Gateways_Router_1;2;0.00%;0.01%;832KiB / 7.646GiB;17.3kB / 0B;0B / 0B;14;32
Gateway_1;32;14.51%;2.07%;162.3MiB / 7.646GiB;2.81kB / 826B;0B / 12.3kB;22;29
Rpc;23;0.08%;0.23%;18.2MiB / 7.646GiB;37.1kB / 32.7kB;0B / 152kB;22;29
Node_4;17;0.87%;0.20%;15.76MiB / 7.646GiB;289kB / 258kB;8.19kB / 209kB;22;29
Node_3;17;0.90%;0.20%;15.62MiB / 7.646GiB;281kB / 258kB;20.5kB / 209kB;22;29
Node_2;17;0.95%;0.20%;15.95MiB / 7.646GiB;205kB / 187kB;20.5kB / 209kB;22;29
Devnet_Goshimmer;18;210.74%;0.91%;71.54MiB / 7.646GiB;47kB / 94.1kB;0B / 77.8kB;22;29
Nodes_Router_1;2;0.00%;0.01%;856KiB / 7.646GiB;166kB / 148kB;0B / 0B;22;29
Gateways_Router_1;2;0.00%;0.01%;832KiB / 7.646GiB;17.3kB / 0B;0B / 0B;22;29
Gateway_1;34;26.06%;2.12%;166.3MiB / 7.646GiB;2.88kB / 826B;0B / 12.3kB;29;29
Rpc;23;0.03%;0.23%;18.26MiB / 7.646GiB;37.1kB / 32.8kB;0B / 152kB;29;29
Node_4;17;0.91%;0.20%;15.95MiB / 7.646GiB;294kB / 261kB;8.19kB / 209kB;29;29
Node_3;17;2.07%;0.20%;15.27MiB / 7.646GiB;286kB / 262kB;20.5kB / 209kB;29;29
Node_2;17;0.95%;0.21%;16.27MiB / 7.646GiB;209kB / 189kB;20.5kB / 209kB;29;29
Devnet_Goshimmer;18;214.97%;0.92%;71.67MiB / 7.646GiB;50.1kB / 102kB;0B / 77.8kB;29;29
Nodes_Router_1;2;0.00%;0.01%;856KiB / 7.646GiB;178kB / 159kB;0B / 0B;29;29
Gateways_Router_1;2;0.00%;0.01%;832KiB / 7.646GiB;17.3kB / 0B;0B / 0B;29;29
Gateway_1;34;58.00%;2.14%;167.4MiB / 7.646GiB;3.24kB / 826B;0B / 12.3kB;37;31
Rpc;23;0.02%;0.23%;18.36MiB / 7.646GiB;37.5kB / 32.9kB;0B / 152kB;37;31
Node_4;17;0.88%;0.20%;15.43MiB / 7.646GiB;297kB / 263kB;8.19kB / 209kB;37;31
Node_3;17;0.88%;0.20%;15.32MiB / 7.646GiB;290kB / 263kB;20.5kB / 209kB;37;31
Node_2;17;1.00%;0.20%;15.82MiB / 7.646GiB;213kB / 191kB;20.5kB / 209kB;37;31
Devnet_Goshimmer;18;211.04%;0.91%;71.56MiB / 7.646GiB;53.4kB / 110kB;0B / 77.8kB;37;31
Nodes_Router_1;2;0.00%;0.01%;856KiB / 7.646GiB;190kB / 171kB;0B / 0B;37;31
Gateways_Router_1;2;0.00%;0.01%;832KiB / 7.646GiB;18.1kB / 0B;0B / 0B;37;31
Gateway_1;34;28.45%;2.14%;167.8MiB / 7.646GiB;3.24kB / 826B;0B / 12.3kB;45;30
Rpc;23;0.04%;0.24%;18.41MiB / 7.646GiB;37.5kB / 32.9kB;0B / 152kB;45;30
Node_4;17;0.87%;0.20%;15.67MiB / 7.646GiB;301kB / 264kB;8.19kB / 209kB;45;30
Node_3;17;1.87%;0.19%;15.07MiB / 7.646GiB;294kB / 265kB;20.5kB / 209kB;45;30
Node_2;17;0.94%;0.20%;15.98MiB / 7.646GiB;217kB / 192kB;20.5kB / 209kB;45;30
Devnet_Goshimmer;18;212.11%;0.91%;71.57MiB / 7.646GiB;57.5kB / 120kB;0B / 77.8kB;45;30
Nodes_Router_1;2;0.00%;0.01%;856KiB / 7.646GiB;205kB / 184kB;0B / 0B;45;30
Gateways_Router_1;2;0.00%;0.01%;832KiB / 7.646GiB;18.1kB / 0B;0B / 0B;45;30
Gateway_1;34;21.37%;2.14%;167.9MiB / 7.646GiB;3.24kB / 826B;0B / 12.3kB;53;29
Rpc;23;0.09%;0.24%;18.47MiB / 7.646GiB;37.7kB / 33kB;0B / 152kB;53;29
Node_4;17;1.05%;0.19%;15.2MiB / 7.646GiB;307kB / 267kB;8.19kB / 209kB;53;29
Node_3;17;1.01%;0.19%;15.21MiB / 7.646GiB;300kB / 268kB;20.5kB / 209kB;53;29
Node_2;17;1.15%;0.20%;15.77MiB / 7.646GiB;221kB / 194kB;20.5kB / 209kB;53;29
Devnet_Goshimmer;18;209.43%;0.91%;71.58MiB / 7.646GiB;61.1kB / 130kB;0B / 77.8kB;53;29
Nodes_Router_1;2;0.00%;0.01%;856KiB / 7.646GiB;219kB / 197kB;0B / 0B;53;29
Gateways_Router_1;2;0.00%;0.01%;832KiB / 7.646GiB;18.1kB / 0B;0B / 0B;53;29
Gateway_1;34;21.75%;2.15%;168.2MiB / 7.646GiB;3.31kB / 826B;0B / 12.3kB;61;32
Rpc;23;0.05%;0.24%;18.51MiB / 7.646GiB;37.8kB / 33.1kB;0B / 152kB;61;32
Node_4;17;1.97%;0.19%;15.18MiB / 7.646GiB;311kB / 269kB;8.19kB / 209kB;61;32
Node_3;17;0.84%;0.19%;15.11MiB / 7.646GiB;303kB / 270kB;20.5kB / 209kB;61;32
Node_2;17;0.84%;0.20%;16MiB / 7.646GiB;225kB / 196kB;20.5kB / 209kB;61;32
Devnet_Goshimmer;18;212.27%;0.91%;71.58MiB / 7.646GiB;64.5kB / 138kB;0B / 77.8kB;61;32
Nodes_Router_1;2;0.00%;0.01%;856KiB / 7.646GiB;231kB / 209kB;0B / 0B;61;32
Gateways_Router_1;2;0.00%;0.01%;832KiB / 7.646GiB;18.1kB / 0B;0B / 0B;61;32
Gateway_1;34;22.14%;2.15%;168.4MiB / 7.646GiB;3.43kB / 826B;0B / 12.3kB;68;29
Rpc;23;0.03%;0.23%;17.9MiB / 7.646GiB;38kB / 33.2kB;0B / 152kB;68;29
Node_4;17;0.90%;0.20%;15.35MiB / 7.646GiB;314kB / 271kB;8.19kB / 209kB;68;29
