Gateway_1;27;15.50%;2.88%;225.6MiB / 7.646GiB;2.78kB / 826B;0B / 16.4kB;6;33
Rpc;22;0.06%;0.22%;17.26MiB / 7.646GiB;41.5kB / 28.1kB;0B / 77.8kB;6;33
Node_1;17;0.77%;0.17%;13.21MiB / 7.646GiB;33.2kB / 20.4kB;0B / 197kB;6;33
Devnet_Goshimmer;19;216.02%;0.89%;69.85MiB / 7.646GiB;20.9kB / 21.4kB;0B / 77.8kB;6;33
Nodes_Router_1;2;0.00%;0.01%;888KiB / 7.646GiB;64.6kB / 48.3kB;0B / 0B;6;33
Gateways_Router_1;2;0.00%;0.01%;872KiB / 7.646GiB;20.7kB / 0B;0B / 0B;6;33
Gateway_1;27;15.62%;2.98%;233.2MiB / 7.646GiB;3.07kB / 826B;0B / 16.4kB;14;33
Rpc;22;0.03%;0.22%;17.38MiB / 7.646GiB;41.6kB / 28.2kB;0B / 77.8kB;14;33
Node_1;17;0.72%;0.17%;13.29MiB / 7.646GiB;35.8kB / 21.4kB;0B / 197kB;14;33
Devnet_Goshimmer;19;215.88%;0.89%;69.62MiB / 7.646GiB;22kB / 24.1kB;0B / 77.8kB;14;33
Nodes_Router_1;2;0.00%;0.01%;888KiB / 7.646GiB;68.3kB / 52kB;0B / 0B;14;33
Gateways_Router_1;2;0.00%;0.01%;872KiB / 7.646GiB;20.7kB / 0B;0B / 0B;14;33
Gateway_1;27;12.40%;2.92%;228.4MiB / 7.646GiB;3.29kB / 826B;0B / 16.4kB;22;29
Rpc;22;0.03%;0.22%;17.45MiB / 7.646GiB;41.6kB / 28.2kB;0B / 77.8kB;22;29
Node_1;17;0.76%;0.17%;13.7MiB / 7.646GiB;39kB / 22.6kB;0B / 197kB;22;29
Devnet_Goshimmer;19;217.54%;0.89%;69.86MiB / 7.646GiB;23.2kB / 27.3kB;0B / 77.8kB;22;29
Nodes_Router_1;2;0.00%;0.01%;888KiB / 7.646GiB;72.6kB / 56.3kB;0B / 0B;22;29
Gateways_Router_1;2;0.00%;0.01%;872KiB / 7.646GiB;20.7kB / 0B;0B / 0B;22;29
Gateway_1;29;23.34%;2.75%;215.4MiB / 7.646GiB;3.29kB / 826B;0B / 16.4kB;29;28
Rpc;22;0.02%;0.22%;17.51MiB / 7.646GiB;41.8kB / 28.4kB;0B / 77.8kB;29;28
Node_1;17;0.78%;0.17%;13.55MiB / 7.646GiB;41.7kB / 23.7kB;0B / 197kB;29;28
Devnet_Goshimmer;19;216.33%;0.89%;69.82MiB / 7.646GiB;24.4kB / 30.1kB;0B / 77.8kB;29;28
Nodes_Router_1;2;0.00%;0.01%;888KiB / 7.646GiB;76.4kB / 60.1kB;0B / 0B;29;28
Gateways_Router_1;2;0.00%;0.01%;872KiB / 7.646GiB;20.7kB / 0B;0B / 0B;29;28
Gateway_1;29;58.28%;2.51%;196.4MiB / 7.646GiB;3.58kB / 826B;0B / 16.4kB;37;33
Rpc;22;0.09%;0.23%;17.65MiB / 7.646GiB;42kB / 28.6kB;0B / 77.8kB;37;33
Node_1;17;0.83%;0.18%;13.74MiB / 7.646GiB;44.8kB / 24.9kB;0B / 197kB;37;33
Devnet_Goshimmer;19;213.78%;0.89%;69.76MiB / 7.646GiB;25.6kB / 33.2kB;0B / 77.8kB;37;33
Nodes_Router_1;2;0.00%;0.01%;888KiB / 7.646GiB;80.8kB / 64.5kB;0B / 0B;37;33
Gateways_Router_1;2;0.00%;0.01%;872KiB / 7.646GiB;20.7kB / 0B;0B / 0B;37;33
Gateway_1;29;27.67%;2.28%;178.7MiB / 7.646GiB;3.79kB / 826B;0B / 16.4kB;45;31
Rpc;22;0.03%;0.23%;17.67MiB / 7.646GiB;42.3kB / 28.7kB;0B / 77.8kB;45;31
Node_1;17;0.85%;0.18%;13.9MiB / 7.646GiB;47.5kB / 25.9kB;0B / 197kB;45;31
Devnet_Goshimmer;19;214.28%;0.89%;69.86MiB / 7.646GiB;27.1kB / 36kB;0B / 77.8kB;45;31
Nodes_Router_1;2;0.00%;0.01%;888KiB / 7.646GiB;84.7kB / 68.2kB;0B / 0B;45;31
Gateways_Router_1;2;0.00%;0.01%;872KiB / 7.646GiB;21.3kB / 0B;0B / 0B;45;31
Gateway_1;29;19.68%;2.10%;164.7MiB / 7.646GiB;4.01kB / 826B;0B / 16.4kB;53;31
Rpc;22;0.04%;0.23%;17.8MiB / 7.646GiB;42.5kB / 28.7kB;0B / 77.8kB;53;31
Node_1;17;0.85%;0.17%;13.41MiB / 7.646GiB;50.7kB / 27kB;0B / 197kB;53;31
Devnet_Goshimmer;19;214.70%;0.89%;69.85MiB / 7.646GiB;28.4kB / 38.9kB;0B / 77.8kB;53;31
