0;0;0
Add Monitoring Capability;5.384625673294067;186103
0;0;0
Add a product batch;6.279685020446777;141259
Add Monitoring Capability;5.503888368606567;186103
Registering contract;5.5369672775268555;100000
0;0;0
0;0;0
Registering contract;6.512361526489258;100000
8;1;1;5.702379941940308;209;5.463353157043457;2;63481;success
Add Monitoring Capability;5.667051315307617;186103
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
a;1;1;13.287347555160522;251;6.325016021728516;2;43581;success
4;6;1;5.5961809158325195;125;5.463515043258667;0;34557;success
2;3;1;7.624666452407837;251;7.36553692817688;-2;54841;success
5;2;1;7.048311948776245;113;6.927649259567261;1;54469;success
8;1;1;20.167779684066772;313;5.5597710609436035;-2;46753;success
7;6;1;12.442293167114258;268;5.569799184799194;1;54469;success
a;3;1;14.699755430221558;228;5.8379926681518555;-1;37741;success
3;1;1;26.991865396499634;189;5.62618088722229;2;46381;success
4;2;1;14.8138906955719;232;6.525344610214233;0;22357;success
3;6;1;19.54104781150818;599;5.49029016494751;0;22357;success
9;3;1;21.52692675590515;167;5.6515514850616455;0;22357;success
6;2;1;21.598623752593994;107;5.6684980392456055;0;34557;success
7;1;1;33.781084299087524;178;5.60144305229187;2;43581;success
4;6;1;26.181573390960693;185;5.447272062301636;-1;54841;success
a;3;1;28.193129301071167;184;5.474887847900391;-1;54841;success
8;1;1;40.44738531112671;302;5.356823205947876;-1;46753;success
4;2;1;29.420496940612793;171;6.640525817871094;1;54469;success
2;6;1;33.769118547439575;214;6.363395929336548;-2;37741;success
7;3;1;34.813206911087036;246;5.36579442024231;-1;34941;success
2;1;1;47.07060384750366;146;5.468169450759888;-1;43953;success
2;2;1;36.10405492782593;154;5.522460460662842;0;22357;success
4;6;1;41.01821422576904;190;6.050533771514893;-2;34941;success
3;3;1;41.41193699836731;192;5.39851975440979;-1;34941;success
3;1;1;53.940895080566406;153;5.708794593811035;2;46381;success
5;2;1;43.22899794578552;370;5.7448835372924805;-2;54841;success
7;6;1;47.6590735912323;192;5.439927101135254;2;37369;success
6;3;1;48.271368980407715;179;5.67419171333313;-1;34941;success
2;1;1;60.90919494628906;143;5.816700458526611;-1;46753;success
4;2;1;49.80613899230957;162;5.405170440673828;-1;37741;success
7;6;1;54.280911445617676;167;5.445651531219482;1;37369;success
8;3;1;55.33171629905701;232;5.819858074188232;-1;34941;success
5;1;1;67.65705108642578;216;5.523669958114624;2;46381;success
7;2;1;56.605255126953125;229;5.5602803230285645;-1;34941;success
3;6;1;60.92473077774048;121;5.512949705123901;2;37369;success
3;3;1;62.17142605781555;173;5.659059524536133;0;22357;success
4;1;1;74.39741277694702;146;5.586921453475952;2;43581;success
