Registering contract;0.9861094951629639;100000
Add Monitoring Capability;1.023940086364746;186103
Add a product batch;0.9867584705352783;141259
Add a rule;0.9967691898345947;167078
9;1;1;1.0061237812042236;210;0.7897021770477295;-1;68429;success
6;1;1;2.4198687076568604;171;0.23581838607788086;2;50957;success
3;1;1;3.8271780014038086;173;0.2254467010498047;-1;51329;success
5;1;1;5.239924192428589;159;0.24468398094177246;-2;51329;success
2;1;1;6.64542555809021;216;0.18040752410888672;0;35945;success
2;1;1;8.04787302017212;175;0.21991419792175293;0;48145;success
a;1;1;9.48171329498291;251;0.17433953285217285;0;48145;success
3;1;1;10.86669635772705;227;0.1493692398071289;2;68057;success
3;1;1;12.280396223068237;208;0.19844889640808105;2;48157;success
4;1;1;13.678156852722168;132;0.25783562660217285;2;48157;success
