Gateway_3;32;39.66%;1.94%;151.7MiB / 7.645GiB;2.44kB / 826B;0B / 12.3kB;5;46
Gateway_2;32;15.32%;3.03%;237.1MiB / 7.645GiB;3.37kB / 826B;0B / 12.3kB;5;46
Gateway_1;32;14.66%;3.10%;242.9MiB / 7.645GiB;4.2kB / 826B;0B / 12.3kB;5;46
Rpc;8;0.03%;0.09%;7.074MiB / 7.645GiB;40.8kB / 29.5kB;0B / 57.3kB;5;46
Node_3;17;0.80%;0.19%;15.06MiB / 7.645GiB;125kB / 106kB;0B / 209kB;5;46
Node_2;17;0.80%;0.19%;15.16MiB / 7.645GiB;172kB / 155kB;0B / 209kB;5;46
Node_1;18;0.93%;0.19%;15.23MiB / 7.645GiB;173kB / 167kB;0B / 209kB;5;46
Devnet_Goshimmer;18;213.95%;0.91%;71MiB / 7.645GiB;32kB / 56.8kB;0B / 77.8kB;5;46
Nodes_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;117kB / 104kB;0B / 0B;5;46
Gateways_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;18.2kB / 0B;0B / 0B;5;46
Gateway_3;32;20.18%;2.00%;156.3MiB / 7.645GiB;2.55kB / 826B;0B / 12.3kB;12;36
Gateway_2;32;19.69%;3.24%;253.4MiB / 7.645GiB;3.55kB / 826B;0B / 12.3kB;12;36
Gateway_1;32;17.47%;3.18%;248.7MiB / 7.645GiB;4.38kB / 826B;0B / 12.3kB;12;36
Rpc;8;0.01%;0.09%;7.074MiB / 7.645GiB;40.8kB / 29.5kB;0B / 57.3kB;12;36
Node_3;17;0.86%;0.19%;15.2MiB / 7.645GiB;128kB / 107kB;0B / 209kB;12;36
Node_2;17;0.80%;0.20%;15.65MiB / 7.645GiB;175kB / 156kB;0B / 209kB;12;36
Node_1;18;0.82%;0.20%;15.53MiB / 7.645GiB;175kB / 168kB;0B / 209kB;12;36
Devnet_Goshimmer;18;214.62%;0.91%;71.21MiB / 7.645GiB;35kB / 64.8kB;0B / 77.8kB;12;36
Nodes_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;128kB / 115kB;0B / 0B;12;36
Gateways_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;18.2kB / 0B;0B / 0B;12;36
Gateway_3;32;20.01%;2.00%;156.5MiB / 7.645GiB;2.72kB / 826B;0B / 12.3kB;19;35
Gateway_2;32;14.15%;3.24%;253.9MiB / 7.645GiB;3.55kB / 826B;0B / 12.3kB;19;35
Gateway_1;32;14.02%;3.18%;248.7MiB / 7.645GiB;4.38kB / 826B;0B / 12.3kB;19;35
Rpc;8;0.01%;0.09%;7.074MiB / 7.645GiB;40.8kB / 29.5kB;0B / 57.3kB;19;35
Node_3;17;1.91%;0.19%;15.12MiB / 7.645GiB;130kB / 108kB;0B / 209kB;19;35
Node_2;17;0.70%;0.19%;15.13MiB / 7.645GiB;178kB / 157kB;0B / 209kB;19;35
Node_1;18;0.80%;0.19%;14.97MiB / 7.645GiB;178kB / 169kB;0B / 209kB;19;35
Devnet_Goshimmer;18;216.37%;0.91%;71.22MiB / 7.645GiB;38.1kB / 72.8kB;0B / 77.8kB;19;35
Nodes_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;139kB / 126kB;0B / 0B;19;35
Gateways_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;18.2kB / 0B;0B / 0B;19;35
Gateway_3;32;20.16%;2.00%;156.6MiB / 7.645GiB;2.72kB / 826B;0B / 12.3kB;26;35
Gateway_2;34;18.25%;3.25%;254.5MiB / 7.645GiB;3.62kB / 826B;0B / 12.3kB;26;35
Gateway_1;34;14.73%;3.19%;249.4MiB / 7.645GiB;4.55kB / 826B;0B / 12.3kB;26;35
Rpc;8;0.00%;0.09%;7.074MiB / 7.645GiB;41kB / 29.7kB;0B / 57.3kB;26;35
Node_3;17;0.86%;0.19%;15.22MiB / 7.645GiB;134kB / 110kB;0B / 209kB;26;35
Node_2;17;0.75%;0.20%;15.43MiB / 7.645GiB;183kB / 161kB;0B / 209kB;26;35
Node_1;18;0.86%;0.19%;15.14MiB / 7.645GiB;183kB / 172kB;0B / 209kB;26;35
Devnet_Goshimmer;18;215.54%;0.91%;71.25MiB / 7.645GiB;41.2kB / 80.8kB;0B / 77.8kB;26;35
Nodes_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;150kB / 138kB;0B / 0B;26;35
Gateways_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;18.2kB / 0B;0B / 0B;26;35
Gateway_3;34;26.82%;2.01%;157.4MiB / 7.645GiB;2.9kB / 826B;0B / 12.3kB;33;38
Gateway_2;34;36.05%;3.26%;255.1MiB / 7.645GiB;3.73kB / 826B;0B / 12.3kB;33;38
Gateway_1;34;23.41%;3.20%;250.2MiB / 7.645GiB;4.55kB / 826B;0B / 12.3kB;33;38
Rpc;8;0.01%;0.09%;7.074MiB / 7.645GiB;41kB / 29.7kB;0B / 57.3kB;33;38
Node_3;17;0.81%;0.20%;15.35MiB / 7.645GiB;137kB / 111kB;0B / 209kB;33;38
Node_2;17;0.79%;0.20%;15.58MiB / 7.645GiB;186kB / 162kB;0B / 209kB;33;38
Node_1;18;0.76%;0.19%;15.26MiB / 7.645GiB;185kB / 173kB;0B / 209kB;33;38
Devnet_Goshimmer;18;212.65%;0.91%;71.25MiB / 7.645GiB;44.1kB / 88.3kB;0B / 77.8kB;33;38
Nodes_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;161kB / 149kB;0B / 0B;33;38
Gateways_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;18.2kB / 0B;0B / 0B;33;38
Gateway_3;34;35.05%;2.00%;156.2MiB / 7.645GiB;2.9kB / 826B;0B / 12.3kB;41;43
Gateway_2;34;46.77%;3.26%;255.5MiB / 7.645GiB;3.73kB / 826B;0B / 12.3kB;41;43
Gateway_1;34;30.62%;3.20%;250.3MiB / 7.645GiB;4.55kB / 826B;0B / 12.3kB;41;43
Rpc;8;0.01%;0.09%;7.074MiB / 7.645GiB;41kB / 29.7kB;0B / 57.3kB;41;43
Node_3;17;0.71%;0.20%;15.44MiB / 7.645GiB;139kB / 112kB;0B / 209kB;41;43
Node_2;17;0.64%;0.19%;14.82MiB / 7.645GiB;188kB / 163kB;0B / 209kB;41;43
Node_1;18;0.78%;0.19%;14.68MiB / 7.645GiB;188kB / 174kB;0B / 209kB;41;43
Devnet_Goshimmer;18;217.48%;0.91%;71.38MiB / 7.645GiB;46.8kB / 95.5kB;0B / 77.8kB;41;43
Nodes_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;170kB / 158kB;0B / 0B;41;43
Gateways_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;18.3kB / 0B;0B / 0B;41;43
Gateway_3;34;28.54%;2.00%;156.7MiB / 7.645GiB;3.09kB / 826B;0B / 12.3kB;48;38
Gateway_2;34;21.52%;3.27%;255.7MiB / 7.645GiB;3.92kB / 826B;0B / 12.3kB;48;38
Gateway_1;34;21.20%;3.20%;250.3MiB / 7.645GiB;4.75kB / 826B;0B / 12.3kB;48;38
Rpc;8;0.01%;0.09%;7.07MiB / 7.645GiB;41.2kB / 29.7kB;0B / 57.3kB;48;38
Node_3;17;0.77%;0.19%;14.72MiB / 7.645GiB;142kB / 113kB;0B / 209kB;48;38
Node_2;17;0.81%;0.19%;14.88MiB / 7.645GiB;191kB / 164kB;0B / 209kB;48;38
Node_1;18;0.81%;0.19%;14.8MiB / 7.645GiB;191kB / 175kB;0B / 209kB;48;38
Devnet_Goshimmer;18;213.49%;0.91%;71.09MiB / 7.645GiB;50kB / 103kB;0B / 77.8kB;48;38
Nodes_Router_1;2;0.01%;0.01%;840KiB / 7.645GiB;182kB / 169kB;0B / 0B;48;38
Gateways_Router_1;2;0.00%;0.01%;852KiB / 7.645GiB;18.9kB / 0B;0B / 0B;48;38
Gateway_3;34;31.76%;2.00%;156.7MiB / 7.645GiB;3.09kB / 826B;0B / 12.3kB;55;39
Gateway_2;34;39.30%;3.27%;255.8MiB / 7.645GiB;3.99kB / 826B;0B / 12.3kB;55;39
Gateway_1;34;22.21%;3.20%;250.4MiB / 7.645GiB;4.75kB / 826B;0B / 12.3kB;55;39
Rpc;8;0.01%;0.09%;7.07MiB / 7.645GiB;41.3kB / 29.8kB;0B / 57.3kB;55;39
Node_3;17;0.81%;0.19%;14.84MiB / 7.645GiB;146kB / 115kB;0B / 209kB;55;39
