Gateway_1;974kB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;3.5MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;977kB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;3.5MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;981kB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;3.5MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;985kB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;3.5MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;989kB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;3.5MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;991kB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;3.5MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;995kB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;3.5MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;2.01MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;3.75MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;2.02MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;3.75MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;2.02MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;3.75MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;2.02MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;3.75MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;2.03MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;3.75MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;2.03MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;3.75MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;2.03MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;3.75MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;3.05MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.04MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;3.06MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.04MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;3.06MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.04MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;3.06MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.04MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;3.07MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.04MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;3.07MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.04MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;3.07MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.04MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;4.09MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.31MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;4.09MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.31MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;4.1MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.31MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;4.1MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.31MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;4.11MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.31MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;4.11MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.31MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;4.11MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.34MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;5.18MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.59MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;5.19MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.59MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;5.19MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.59MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;5.19MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.59MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;5.2MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.59MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;5.2MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.59MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;5.21MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.59MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;6.29MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.86MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;6.29MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.86MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;6.29MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.86MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;6.3MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.87MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;6.3MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.87MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;6.31MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.87MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;6.31MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;4.87MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;7.33MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.15MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;7.33MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.15MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;7.33MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.15MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;7.34MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.15MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;7.34MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.15MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;7.35MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.15MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;7.35MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.15MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;8.41MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.42MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;8.41MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.42MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;8.42MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.42MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;8.42MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.42MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;8.42MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.42MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;8.43MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.42MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;8.43MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.42MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;9.45MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.72MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
Nodes_Router_2;0B (virtual 715MB)
Nodes_Router_1;0B (virtual 715MB)
Gateways_Router_1;0B (virtual 715MB)
Gateway_1;9.45MB (virtual 1.94GB)
Rpc;72.9kB (virtual 1.03GB)
Node_8;5.72MB (virtual 1.03GB)
Devnet_Goshimmer;31.8kB (virtual 520MB)
