Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;27.9kB / 1.06kB;0B / 0B;22;29
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;30.5kB / 1.06kB;0B / 0B;22;29
Gateways_Router_1;0.00%;0.02%;1.203MiB / 7.646GiB;2;35.3kB / 0B;438kB / 0B;22;29
Gateway_2;24.23%;3.14%;246MiB / 7.646GiB;29;4.38kB / 826B;0B / 16.4kB;29;29
Gateway_1;13.52%;1.98%;154.9MiB / 7.646GiB;29;5.6kB / 826B;410kB / 16.4kB;29;29
Rpc;0.06%;0.14%;11.13MiB / 7.646GiB;15;9.2kB / 2.26kB;258kB / 90.1kB;29;29
Node_2;0.02%;0.14%;11.2MiB / 7.646GiB;17;8.82kB / 707B;4.1kB / 57.3kB;29;29
Node_1;0.01%;0.18%;13.94MiB / 7.646GiB;16;10.3kB / 707B;3.28MB / 57.3kB;29;29
Devnet_Goshimmer;210.29%;0.92%;71.98MiB / 7.646GiB;18;14.4kB / 3.8kB;1.53MB / 77.8kB;29;29
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;28.2kB / 1.33kB;0B / 0B;29;29
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;31kB / 1.33kB;0B / 0B;29;29
Gateways_Router_1;0.00%;0.02%;1.203MiB / 7.646GiB;2;35.7kB / 0B;438kB / 0B;29;29
Gateway_2;43.71%;3.07%;240.1MiB / 7.646GiB;29;4.6kB / 826B;0B / 16.4kB;37;33
Gateway_1;21.66%;1.81%;141.8MiB / 7.646GiB;29;5.71kB / 826B;410kB / 16.4kB;37;33
Rpc;0.02%;0.14%;11.2MiB / 7.646GiB;15;9.44kB / 2.39kB;258kB / 90.1kB;37;33
Node_2;0.02%;0.14%;11.28MiB / 7.646GiB;17;9.1kB / 791B;4.1kB / 57.3kB;37;33
Node_1;0.05%;0.18%;14.03MiB / 7.646GiB;16;10.5kB / 791B;3.28MB / 57.3kB;37;33
Devnet_Goshimmer;211.89%;0.92%;71.98MiB / 7.646GiB;18;14.6kB / 3.93kB;1.53MB / 77.8kB;37;33
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;28.9kB / 1.41kB;0B / 0B;37;33
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;31.6kB / 1.41kB;0B / 0B;37;33
Gateways_Router_1;0.00%;0.02%;1.203MiB / 7.646GiB;2;36.1kB / 0B;438kB / 0B;37;33
Gateway_2;38.59%;2.74%;214.8MiB / 7.646GiB;29;4.6kB / 826B;0B / 16.4kB;45;33
Gateway_1;20.49%;1.77%;138.5MiB / 7.646GiB;29;5.71kB / 826B;410kB / 16.4kB;45;33
Rpc;0.01%;0.14%;11.33MiB / 7.646GiB;15;9.44kB / 2.39kB;258kB / 90.1kB;45;33
Node_2;0.07%;0.15%;11.38MiB / 7.646GiB;17;9.3kB / 923B;4.1kB / 57.3kB;45;33
Node_1;0.02%;0.18%;14.11MiB / 7.646GiB;16;10.7kB / 923B;3.28MB / 57.3kB;45;33
Devnet_Goshimmer;214.23%;0.92%;72.1MiB / 7.646GiB;18;15.1kB / 4.2kB;1.53MB / 77.8kB;45;33
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;29.2kB / 1.68kB;0B / 0B;45;33
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;31.8kB / 1.68kB;0B / 0B;45;33
Gateways_Router_1;0.00%;0.02%;1.203MiB / 7.646GiB;2;36.1kB / 0B;438kB / 0B;45;33
Gateway_2;18.85%;2.55%;199.5MiB / 7.646GiB;29;4.6kB / 826B;0B / 16.4kB;53;30
Gateway_1;30.90%;1.77%;138.5MiB / 7.646GiB;29;5.78kB / 826B;410kB / 16.4kB;53;30
Rpc;0.02%;0.15%;11.38MiB / 7.646GiB;15;9.64kB / 2.52kB;258kB / 90.1kB;53;30
Node_2;0.03%;0.15%;11.43MiB / 7.646GiB;17;9.41kB / 923B;4.1kB / 57.3kB;53;30
Node_1;0.07%;0.18%;14.21MiB / 7.646GiB;16;10.8kB / 923B;3.28MB / 57.3kB;53;30
Devnet_Goshimmer;212.91%;0.92%;72.1MiB / 7.646GiB;18;15.4kB / 4.5kB;1.53MB / 77.8kB;53;30
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;29.3kB / 1.76kB;0B / 0B;53;30
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;31.9kB / 1.76kB;0B / 0B;53;30
Gateways_Router_1;0.00%;0.02%;1.203MiB / 7.646GiB;2;36.1kB / 0B;438kB / 0B;53;30
Gateway_2;20.34%;2.32%;181.9MiB / 7.646GiB;29;4.67kB / 826B;0B / 16.4kB;60;32
Gateway_1;22.16%;1.77%;138.7MiB / 7.646GiB;29;5.88kB / 826B;410kB / 16.4kB;60;32
Rpc;0.08%;0.22%;17.04MiB / 7.646GiB;20;16.8kB / 9.84kB;258kB / 90.1kB;60;32
Node_2;1.95%;0.17%;13.48MiB / 7.646GiB;17;29.4kB / 21.1kB;213kB / 135kB;60;32
Node_1;1.24%;0.20%;15.45MiB / 7.646GiB;16;31.9kB / 18.7kB;3.33MB / 135kB;60;32
Devnet_Goshimmer;212.92%;0.92%;72.16MiB / 7.646GiB;18;20.6kB / 12.3kB;1.53MB / 77.8kB;60;32
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;69.6kB / 42.1kB;0B / 0B;60;32
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;70.9kB / 40.7kB;0B / 0B;60;32
Gateways_Router_1;0.00%;0.02%;1.203MiB / 7.646GiB;2;36.2kB / 0B;438kB / 0B;60;32
Gateway_2;22.22%;2.16%;169.5MiB / 7.646GiB;29;4.77kB / 826B;0B / 16.4kB;68;30
Gateway_1;22.60%;1.77%;138.8MiB / 7.646GiB;29;5.88kB / 826B;410kB / 16.4kB;68;30
Rpc;1.79%;0.21%;16.52MiB / 7.646GiB;20;19.8kB / 14.2kB;258kB / 98.3kB;68;30
Node_2;5.23%;0.18%;14.27MiB / 7.646GiB;17;42.1kB / 32.1kB;213kB / 156kB;68;30
Node_1;4.98%;0.21%;16.4MiB / 7.646GiB;17;46.5kB / 29.1kB;3.33MB / 156kB;68;30
Devnet_Goshimmer;211.16%;0.92%;72.21MiB / 7.646GiB;18;26.8kB / 23.1kB;1.53MB / 77.8kB;68;30
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;93.3kB / 65.7kB;0B / 0B;68;30
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;96kB / 65.8kB;0B / 0B;68;30
Gateways_Router_1;0.00%;0.02%;1.203MiB / 7.646GiB;2;36.2kB / 0B;438kB / 0B;68;30
Gateway_2;21.16%;2.04%;160MiB / 7.646GiB;29;4.77kB / 826B;0B / 16.4kB;76;33
Gateway_1;20.89%;1.77%;138.8MiB / 7.646GiB;29;5.88kB / 826B;410kB / 16.4kB;76;33
Rpc;0.02%;0.21%;16.76MiB / 7.646GiB;21;20kB / 14.4kB;258kB / 98.3kB;76;33
Node_2;0.80%;0.19%;14.73MiB / 7.646GiB;17;51.2kB / 38.8kB;213kB / 184kB;76;33
Node_1;0.82%;0.21%;16.66MiB / 7.646GiB;17;55.6kB / 36.9kB;3.33MB / 184kB;76;33
Devnet_Goshimmer;213.47%;0.92%;72.38MiB / 7.646GiB;18;29.9kB / 29.9kB;1.53MB / 77.8kB;76;33
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;109kB / 81.5kB;0B / 0B;76;33
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;113kB / 82.6kB;0B / 0B;76;33
Gateways_Router_1;0.00%;0.02%;1.203MiB / 7.646GiB;2;36.2kB / 0B;438kB / 0B;76;33
Gateway_2;20.36%;1.98%;155MiB / 7.646GiB;29;4.77kB / 826B;0B / 16.4kB;84;32
Gateway_1;26.88%;1.77%;138.9MiB / 7.646GiB;29;5.88kB / 826B;410kB / 16.4kB;84;32
Rpc;0.08%;0.22%;16.91MiB / 7.646GiB;21;20.2kB / 14.6kB;258kB / 98.3kB;84;32
Node_2;2.33%;0.18%;14.03MiB / 7.646GiB;17;53.9kB / 39.8kB;213kB / 184kB;84;32
Node_1;0.82%;0.21%;16.6MiB / 7.646GiB;17;58.7kB / 38.1kB;3.33MB / 184kB;84;32
Devnet_Goshimmer;215.01%;0.92%;72.38MiB / 7.646GiB;18;32.2kB / 35.8kB;1.53MB / 77.8kB;84;32
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;113kB / 85.2kB;0B / 0B;84;32
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;117kB / 86.9kB;0B / 0B;84;32
Gateways_Router_1;0.00%;0.02%;1.203MiB / 7.646GiB;2;36.2kB / 0B;438kB / 0B;84;32
Gateway_2;22.28%;1.95%;152.7MiB / 7.646GiB;29;4.86kB / 826B;0B / 16.4kB;91;33
Gateway_1;19.90%;1.78%;139.3MiB / 7.646GiB;29;5.97kB / 826B;410kB / 16.4kB;91;33
Rpc;0.02%;0.22%;16.95MiB / 7.646GiB;21;20.3kB / 14.6kB;258kB / 98.3kB;91;33
Node_2;0.79%;0.18%;14.09MiB / 7.646GiB;17;57kB / 41.1kB;213kB / 184kB;91;33
Node_1;0.75%;0.21%;16.7MiB / 7.646GiB;17;61.4kB / 39.2kB;3.33MB / 184kB;91;33
Devnet_Goshimmer;207.23%;0.92%;72.41MiB / 7.646GiB;18;34.5kB / 41.6kB;1.53MB / 77.8kB;91;33
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;117kB / 89.6kB;0B / 0B;91;33
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;121kB / 90.7kB;0B / 0B;91;33
Gateways_Router_1;0.00%;0.02%;1.203MiB / 7.646GiB;2;36.5kB / 0B;438kB / 0B;91;33
Gateway_2;56.62%;2.35%;184MiB / 7.646GiB;29;7.01kB / 7.98kB;0B / 16.4kB;99;32
Gateway_1;22.62%;2.17%;170.1MiB / 7.646GiB;29;8.19kB / 7.98kB;410kB / 16.4kB;99;32
Rpc;0.47%;0.23%;18.2MiB / 7.646GiB;21;39kB / 30.4kB;274kB / 98.3kB;99;32
Node_2;0.83%;0.18%;14.39MiB / 7.646GiB;17;61.8kB / 43.7kB;213kB / 184kB;99;32
Node_1;1.69%;0.23%;17.95MiB / 7.646GiB;17;77.6kB / 46.4kB;3.33MB / 184kB;99;32
Devnet_Goshimmer;209.98%;0.93%;73.14MiB / 7.646GiB;18;36.8kB / 47.1kB;1.53MB / 77.8kB;99;32
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;125kB / 97kB;0B / 0B;99;32
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;145kB / 114kB;0B / 0B;99;32
Gateways_Router_1;0.00%;0.02%;1.203MiB / 7.646GiB;2;46.2kB / 9.22kB;438kB / 0B;99;32
Gateway_2;21.39%;2.35%;183.8MiB / 7.646GiB;29;8.97kB / 15.1kB;0B / 16.4kB;107;32
Gateway_1;25.71%;2.19%;171.6MiB / 7.646GiB;29;11.3kB / 11.4kB;410kB / 16.4kB;107;32
Rpc;0.10%;0.24%;18.96MiB / 7.646GiB;22;59.9kB / 45.2kB;274kB / 98.3kB;107;32
Node_2;0.82%;0.19%;14.88MiB / 7.646GiB;17;79kB / 55.6kB;213kB / 397kB;107;32
Node_1;0.88%;0.23%;18.21MiB / 7.646GiB;17;102kB / 72.3kB;3.33MB / 397kB;107;32
Devnet_Goshimmer;210.81%;0.93%;73.16MiB / 7.646GiB;18;41.4kB / 55.9kB;1.53MB / 77.8kB;107;32
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;154kB / 126kB;0B / 0B;107;32
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;195kB / 164kB;0B / 0B;107;32
Gateways_Router_1;0.00%;0.02%;1.203MiB / 7.646GiB;2;70kB / 33.1kB;438kB / 0B;107;32
Gateway_2;23.98%;2.37%;185.3MiB / 7.646GiB;29;12kB / 18.5kB;0B / 16.4kB;115;31
Rpc;0.09%;0.24%;18.7MiB / 7.646GiB;23;74kB / 55.6kB;274kB / 98.3kB;115;31
Node_2;0.87%;0.19%;15.09MiB / 7.646GiB;17;86.9kB / 60.9kB;213kB / 414kB;115;31
Node_1;1.84%;0.23%;18.15MiB / 7.646GiB;17;115kB / 85.3kB;3.33MB / 414kB;115;31
Devnet_Goshimmer;209.67%;0.93%;73.18MiB / 7.646GiB;18;44.7kB / 62.9kB;1.53MB / 77.8kB;115;31
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;167kB / 139kB;0B / 0B;115;31
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;221kB / 190kB;0B / 0B;115;31
Gateways_Router_1;0.00%;0.02%;1.203MiB / 7.646GiB;2;81.8kB / 44.9kB;438kB / 0B;115;31
Rpc;0.04%;0.24%;18.84MiB / 7.646GiB;23;79.5kB / 59.3kB;274kB / 98.3kB;123;29
Node_2;0.77%;0.18%;14.25MiB / 7.646GiB;17;91.3kB / 62.1kB;213kB / 414kB;123;29
Node_1;0.80%;0.24%;18.49MiB / 7.646GiB;17;121kB / 87.7kB;3.33MB / 414kB;123;29
Devnet_Goshimmer;212.48%;0.93%;73.14MiB / 7.646GiB;18;48.4kB / 69.1kB;1.53MB / 77.8kB;123;29
Nodes_Router_2;0.00%;0.01%;820KiB / 7.646GiB;2;174kB / 143kB;0B / 0B;123;29
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;231kB / 198kB;0B / 0B;123;29
Gateways_Router_1;0.00%;0.02%;1.203MiB / 7.646GiB;2;89kB / 49.4kB;438kB / 0B;123;29
Gateway_2;15.91%;2.93%;229.3MiB / 7.646GiB;27;4.53kB / 826B;0B / 16.4kB;5;31
Gateway_1;14.46%;2.94%;230.3MiB / 7.646GiB;27;5.48kB / 826B;0B / 16.4kB;5;31
Rpc;0.01%;0.14%;10.71MiB / 7.646GiB;16;9.29kB / 2.12kB;0B / 90.1kB;5;31
Node_2;0.02%;0.14%;10.69MiB / 7.646GiB;16;8.86kB / 443B;0B / 57.3kB;5;31
Node_1;0.02%;0.14%;10.89MiB / 7.646GiB;16;9.72kB / 443B;16.4kB / 57.3kB;5;31
Devnet_Goshimmer;210.41%;0.88%;69.29MiB / 7.646GiB;18;13.6kB / 3.14kB;0B / 77.8kB;5;31
Nodes_Router_2;0.00%;0.01%;816KiB / 7.646GiB;2;28.1kB / 799B;0B / 0B;5;31
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;30.5kB / 799B;0B / 0B;5;31
Gateways_Router_1;0.00%;0.01%;820KiB / 7.646GiB;2;35.5kB / 0B;0B / 0B;5;31
Gateway_2;16.56%;2.98%;233.1MiB / 7.646GiB;27;4.87kB / 826B;0B / 16.4kB;13;28
Gateway_1;15.18%;2.91%;227.8MiB / 7.646GiB;27;5.82kB / 826B;0B / 16.4kB;13;28
Rpc;0.04%;0.14%;10.73MiB / 7.646GiB;16;9.45kB / 2.12kB;0B / 90.1kB;13;28
Node_2;0.02%;0.14%;10.77MiB / 7.646GiB;16;9.16kB / 575B;0B / 57.3kB;13;28
Node_1;0.03%;0.14%;10.96MiB / 7.646GiB;16;10.4kB / 575B;16.4kB / 57.3kB;13;28
Devnet_Goshimmer;208.24%;0.88%;69.04MiB / 7.646GiB;18;14.2kB / 3.4kB;0B / 77.8kB;13;28
Nodes_Router_2;0.00%;0.01%;816KiB / 7.646GiB;2;28.7kB / 1.06kB;0B / 0B;13;28
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;31.1kB / 1.06kB;0B / 0B;13;28
Gateways_Router_1;0.00%;0.01%;820KiB / 7.646GiB;2;35.9kB / 0B;0B / 0B;13;28
Gateway_2;14.27%;2.94%;230.1MiB / 7.646GiB;27;4.98kB / 826B;0B / 16.4kB;21;28
Gateway_1;13.40%;2.80%;219.3MiB / 7.646GiB;27;5.82kB / 826B;0B / 16.4kB;21;28
Rpc;0.01%;0.14%;10.81MiB / 7.646GiB;16;9.76kB / 2.26kB;0B / 90.1kB;21;28
Node_2;0.02%;0.14%;10.82MiB / 7.646GiB;16;9.38kB / 617B;0B / 57.3kB;21;28
Node_1;0.06%;0.14%;11.12MiB / 7.646GiB;16;10.4kB / 575B;16.4kB / 57.3kB;21;28
Devnet_Goshimmer;207.88%;0.88%;69.2MiB / 7.646GiB;18;14.3kB / 3.54kB;0B / 77.8kB;21;28
Nodes_Router_2;0.00%;0.01%;816KiB / 7.646GiB;2;28.7kB / 1.1kB;0B / 0B;21;28
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;31.1kB / 1.06kB;0B / 0B;21;28
Gateways_Router_1;0.00%;0.01%;820KiB / 7.646GiB;2;35.9kB / 0B;0B / 0B;21;28
Gateway_2;22.39%;2.70%;211.1MiB / 7.646GiB;29;5.13kB / 826B;0B / 16.4kB;29;29
Gateway_1;15.16%;2.62%;205.1MiB / 7.646GiB;29;6.08kB / 826B;0B / 16.4kB;29;29
Rpc;0.02%;0.14%;10.88MiB / 7.646GiB;16;9.85kB / 2.26kB;0B / 90.1kB;29;29
Node_2;0.02%;0.14%;10.94MiB / 7.646GiB;16;9.51kB / 749B;0B / 57.3kB;29;29
Node_1;0.03%;0.14%;11.18MiB / 7.646GiB;16;10.6kB / 707B;16.4kB / 57.3kB;29;29
Devnet_Goshimmer;211.44%;0.88%;69.13MiB / 7.646GiB;18;14.7kB / 3.8kB;0B / 77.8kB;29;29
Nodes_Router_2;0.00%;0.01%;816KiB / 7.646GiB;2;29.1kB / 1.37kB;0B / 0B;29;29
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;31.6kB / 1.33kB;0B / 0B;29;29
Gateways_Router_1;0.00%;0.01%;820KiB / 7.646GiB;2;36.1kB / 0B;0B / 0B;29;29
Gateway_2;55.39%;2.47%;193.6MiB / 7.646GiB;29;5.35kB / 826B;0B / 16.4kB;36;32
Gateway_1;20.05%;2.36%;185MiB / 7.646GiB;29;6.19kB / 826B;0B / 16.4kB;36;32
Rpc;0.02%;0.14%;10.9MiB / 7.646GiB;16;10.1kB / 2.39kB;0B / 90.1kB;36;32
Node_2;0.02%;0.14%;10.97MiB / 7.646GiB;16;9.75kB / 791B;0B / 57.3kB;36;32
Node_1;0.01%;0.14%;11.25MiB / 7.646GiB;16;10.7kB / 749B;16.4kB / 57.3kB;36;32
Devnet_Goshimmer;211.94%;0.88%;68.94MiB / 7.646GiB;18;15kB / 4.06kB;0B / 77.8kB;36;32
Nodes_Router_2;0.00%;0.01%;816KiB / 7.646GiB;2;29.7kB / 1.45kB;0B / 0B;36;32
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;32.2kB / 1.45kB;0B / 0B;36;32
Gateways_Router_1;0.00%;0.01%;820KiB / 7.646GiB;2;36.6kB / 0B;0B / 0B;36;32
Gateway_2;28.33%;2.22%;173.6MiB / 7.646GiB;29;5.35kB / 826B;0B / 16.4kB;44;32
Gateway_1;33.53%;2.17%;169.5MiB / 7.646GiB;29;6.19kB / 826B;0B / 16.4kB;44;32
Rpc;0.01%;0.14%;11.04MiB / 7.646GiB;16;10.1kB / 2.43kB;0B / 90.1kB;44;32
Node_2;0.02%;0.14%;11.12MiB / 7.646GiB;16;9.88kB / 923B;0B / 57.3kB;44;32
Node_1;0.01%;0.14%;11.33MiB / 7.646GiB;16;11kB / 881B;16.4kB / 57.3kB;44;32
Devnet_Goshimmer;208.67%;0.88%;69.07MiB / 7.646GiB;18;15.5kB / 4.36kB;0B / 77.8kB;44;32
Nodes_Router_2;0.00%;0.01%;816KiB / 7.646GiB;2;30.1kB / 1.72kB;0B / 0B;44;32
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;32.5kB / 1.72kB;0B / 0B;44;32
Gateways_Router_1;0.00%;0.01%;820KiB / 7.646GiB;2;36.6kB / 0B;0B / 0B;44;32
Gateway_2;19.92%;2.05%;160.7MiB / 7.646GiB;29;5.35kB / 826B;0B / 16.4kB;52;30
Gateway_1;19.90%;2.01%;157.6MiB / 7.646GiB;29;6.19kB / 826B;0B / 16.4kB;52;30
Rpc;0.02%;0.14%;11.07MiB / 7.646GiB;16;10.4kB / 2.56kB;0B / 90.1kB;52;30
Node_2;0.07%;0.14%;11.25MiB / 7.646GiB;16;10.1kB / 965B;0B / 57.3kB;52;30
Node_1;0.02%;0.15%;11.43MiB / 7.646GiB;16;11.1kB / 923B;16.4kB / 57.3kB;52;30
Devnet_Goshimmer;210.52%;0.88%;69.23MiB / 7.646GiB;18;15.7kB / 4.54kB;0B / 77.8kB;52;30
Nodes_Router_2;0.00%;0.01%;816KiB / 7.646GiB;2;30.2kB / 1.8kB;0B / 0B;52;30
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;32.5kB / 1.76kB;0B / 0B;52;30
Gateways_Router_1;0.00%;0.01%;820KiB / 7.646GiB;2;36.6kB / 0B;0B / 0B;52;30
Gateway_2;21.07%;1.89%;148.2MiB / 7.646GiB;29;5.42kB / 826B;0B / 16.4kB;60;32
Gateway_1;26.14%;1.89%;147.7MiB / 7.646GiB;29;6.37kB / 826B;0B / 16.4kB;60;32
Rpc;0.02%;0.21%;16.49MiB / 7.646GiB;22;19.7kB / 12.5kB;0B / 98.3kB;60;32
Node_2;0.86%;0.18%;14.05MiB / 7.646GiB;17;37.4kB / 24.6kB;12.3kB / 147kB;60;32
Node_1;0.81%;0.17%;13.55MiB / 7.646GiB;18;37.7kB / 26.6kB;16.4kB / 147kB;60;32
Devnet_Goshimmer;209.57%;0.89%;69.76MiB / 7.646GiB;18;24.2kB / 16.8kB;0B / 77.8kB;60;32
Nodes_Router_2;0.00%;0.01%;816KiB / 7.646GiB;2;81.2kB / 52.8kB;0B / 0B;60;32
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;84.9kB / 54.1kB;0B / 0B;60;32
Gateways_Router_1;0.00%;0.01%;820KiB / 7.646GiB;2;36.7kB / 0B;0B / 0B;60;32
Gateway_2;19.36%;1.84%;144.4MiB / 7.646GiB;29;5.53kB / 826B;0B / 16.4kB;67;30
Gateway_1;20.73%;1.85%;145.2MiB / 7.646GiB;29;6.37kB / 826B;0B / 16.4kB;67;30
Rpc;0.09%;0.21%;16.25MiB / 7.646GiB;21;20.5kB / 14.3kB;0B / 98.3kB;67;30
Node_2;0.92%;0.17%;13.67MiB / 7.646GiB;17;48.3kB / 32.1kB;12.3kB / 156kB;67;30
Node_1;0.73%;0.17%;13.58MiB / 7.646GiB;18;48.5kB / 35.1kB;16.4kB / 156kB;67;30
Devnet_Goshimmer;210.90%;0.89%;69.77MiB / 7.646GiB;18;27.7kB / 24.9kB;0B / 77.8kB;67;30
Nodes_Router_2;0.00%;0.01%;816KiB / 7.646GiB;2;99.7kB / 71.3kB;0B / 0B;67;30
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;106kB / 75.3kB;0B / 0B;67;30
Gateways_Router_1;0.00%;0.01%;820KiB / 7.646GiB;2;36.7kB / 0B;0B / 0B;67;30
Gateway_2;20.24%;1.84%;143.8MiB / 7.646GiB;29;5.53kB / 826B;0B / 16.4kB;75;30
Gateway_1;20.57%;1.85%;145.2MiB / 7.646GiB;29;6.37kB / 826B;0B / 16.4kB;75;30
Rpc;0.02%;0.21%;16.37MiB / 7.646GiB;22;20.7kB / 14.4kB;0B / 98.3kB;75;30
Node_2;2.16%;0.17%;13.57MiB / 7.646GiB;17;54.4kB / 37kB;12.3kB / 184kB;75;30
Node_1;0.79%;0.18%;14.28MiB / 7.646GiB;18;56kB / 40.2kB;16.4kB / 184kB;75;30
Devnet_Goshimmer;211.18%;0.89%;69.41MiB / 7.646GiB;18;30.8kB / 31.7kB;0B / 77.8kB;75;30
Nodes_Router_2;0.00%;0.01%;816KiB / 7.646GiB;2;111kB / 82.2kB;0B / 0B;75;30
Nodes_Router_1;0.00%;0.01%;812KiB / 7.646GiB;2;117kB / 86.1kB;0B / 0B;75;30
Gateways_Router_1;0.00%;0.01%;820KiB / 7.646GiB;2;36.7kB / 0B;0B / 0B;75;30
Gateway_2;21.97%;1.84%;144.1MiB / 7.646GiB;29;5.53kB / 826B;0B / 16.4kB;83;31
Gateway_1;26.44%;1.86%;145.3MiB / 7.646GiB;29;6.37kB / 826B;0B / 16.4kB;83;31
Rpc;0.06%;0.21%;16.51MiB / 7.646GiB;22;20.8kB / 14.6kB;0B / 98.3kB;83;31
Node_2;0.82%;0.17%;13.66MiB / 7.646GiB;17;57kB / 38kB;12.3kB / 184kB;83;31
