Gateway_6;32;35.63%;1.83%;143MiB / 7.645GiB;2.44kB / 826B;0B / 12.3kB;6;57
Gateway_5;32;22.58%;1.99%;155.7MiB / 7.645GiB;3.37kB / 826B;0B / 12.3kB;6;57
Gateway_4;32;17.69%;2.87%;224.8MiB / 7.645GiB;4.2kB / 826B;0B / 12.3kB;6;57
Gateway_3;32;16.01%;2.81%;220MiB / 7.645GiB;5.18kB / 826B;0B / 12.3kB;6;57
Gateway_2;32;19.33%;2.61%;204.1MiB / 7.645GiB;6.03kB / 826B;0B / 12.3kB;6;57
Gateway_1;32;21.11%;2.47%;193.7MiB / 7.645GiB;6.85kB / 826B;582kB / 12.3kB;6;57
Rpc;7;0.01%;0.09%;6.762MiB / 7.645GiB;40.8kB / 29.5kB;4.1kB / 57.3kB;6;57
Node_3;17;0.76%;0.19%;14.89MiB / 7.645GiB;182kB / 157kB;16.4kB / 209kB;6;57
Node_2;17;0.77%;0.19%;14.7MiB / 7.645GiB;218kB / 210kB;61.4kB / 209kB;6;57
Node_1;18;0.74%;0.20%;16.04MiB / 7.645GiB;200kB / 182kB;606kB / 209kB;6;57
Devnet_Goshimmer;18;206.99%;0.91%;71.59MiB / 7.645GiB;38.9kB / 73.4kB;229kB / 77.8kB;6;57
Nodes_Router_1;2;0.00%;0.01%;844KiB / 7.645GiB;140kB / 127kB;0B / 0B;6;57
Gateways_Router_1;2;0.00%;0.01%;1.172MiB / 7.645GiB;20.7kB / 0B;360kB / 0B;6;57
Gateway_6;32;21.68%;1.89%;148.2MiB / 7.645GiB;2.62kB / 826B;0B / 12.3kB;14;41
Gateway_5;32;25.42%;2.04%;159.9MiB / 7.645GiB;3.55kB / 826B;0B / 12.3kB;14;41
Gateway_4;32;17.72%;2.88%;225.8MiB / 7.645GiB;4.38kB / 826B;0B / 12.3kB;14;41
Gateway_3;32;16.32%;2.82%;220.5MiB / 7.645GiB;5.29kB / 826B;0B / 12.3kB;14;41
Gateway_2;32;15.77%;2.61%;204.3MiB / 7.645GiB;6.03kB / 826B;0B / 12.3kB;14;41
Gateway_1;32;16.05%;2.50%;195.7MiB / 7.645GiB;6.85kB / 826B;582kB / 12.3kB;14;41
Rpc;7;0.01%;0.09%;6.762MiB / 7.645GiB;40.9kB / 29.6kB;4.1kB / 57.3kB;14;41
Node_3;17;0.79%;0.19%;14.98MiB / 7.645GiB;185kB / 158kB;16.4kB / 209kB;14;41
Node_2;17;0.77%;0.19%;14.89MiB / 7.645GiB;222kB / 211kB;61.4kB / 209kB;14;41
Node_1;18;0.87%;0.21%;16.13MiB / 7.645GiB;203kB / 183kB;606kB / 209kB;14;41
Devnet_Goshimmer;18;204.04%;0.92%;71.99MiB / 7.645GiB;42.3kB / 82.3kB;229kB / 77.8kB;14;41
Nodes_Router_1;2;0.00%;0.01%;844KiB / 7.645GiB;153kB / 140kB;0B / 0B;14;41
Gateways_Router_1;2;0.00%;0.01%;1.172MiB / 7.645GiB;20.8kB / 0B;360kB / 0B;14;41
Gateway_6;32;15.24%;1.90%;149.1MiB / 7.645GiB;2.72kB / 826B;0B / 12.3kB;23;44
Gateway_5;32;19.86%;2.04%;160MiB / 7.645GiB;3.55kB / 826B;0B / 12.3kB;23;44
Gateway_4;32;14.57%;2.88%;225.7MiB / 7.645GiB;4.38kB / 826B;0B / 12.3kB;23;44
Gateway_3;34;18.34%;2.82%;221MiB / 7.645GiB;5.36kB / 826B;0B / 12.3kB;23;44
Gateway_2;34;18.84%;2.63%;206.1MiB / 7.645GiB;6.2kB / 826B;0B / 12.3kB;23;44
Gateway_1;34;20.54%;2.56%;200.4MiB / 7.645GiB;7.03kB / 826B;582kB / 12.3kB;23;44
Rpc;7;0.01%;0.09%;6.762MiB / 7.645GiB;40.9kB / 29.6kB;4.1kB / 57.3kB;23;44
Node_3;17;1.86%;0.19%;14.59MiB / 7.645GiB;190kB / 162kB;16.4kB / 209kB;23;44
Node_2;17;0.73%;0.19%;14.51MiB / 7.645GiB;227kB / 215kB;61.4kB / 209kB;23;44
Node_1;18;0.79%;0.21%;16.32MiB / 7.645GiB;209kB / 186kB;606kB / 209kB;23;44
Devnet_Goshimmer;18;197.12%;0.92%;71.93MiB / 7.645GiB;45.8kB / 91.6kB;229kB / 77.8kB;23;44
Nodes_Router_1;2;0.00%;0.01%;844KiB / 7.645GiB;166kB / 153kB;0B / 0B;23;44
Gateways_Router_1;2;0.00%;0.01%;1.172MiB / 7.645GiB;20.8kB / 0B;360kB / 0B;23;44
Gateway_6;34;24.64%;1.91%;149.6MiB / 7.645GiB;2.92kB / 826B;0B / 12.3kB;31;52
Gateway_5;34;21.34%;2.06%;160.9MiB / 7.645GiB;3.92kB / 826B;0B / 12.3kB;31;52
Gateway_4;34;21.86%;2.91%;227.4MiB / 7.645GiB;4.75kB / 826B;0B / 12.3kB;31;52
Gateway_3;34;63.91%;2.84%;222.5MiB / 7.645GiB;5.66kB / 826B;0B / 12.3kB;31;52
Gateway_2;34;32.75%;2.64%;206.9MiB / 7.645GiB;6.4kB / 826B;0B / 12.3kB;31;52
Gateway_1;34;54.29%;2.57%;201MiB / 7.645GiB;7.22kB / 826B;582kB / 12.3kB;31;52
Rpc;7;0.01%;0.09%;6.762MiB / 7.645GiB;41kB / 29.6kB;4.1kB / 57.3kB;31;52
Node_3;17;0.79%;0.19%;14.73MiB / 7.645GiB;193kB / 163kB;16.4kB / 209kB;31;52
Node_2;17;0.78%;0.19%;14.64MiB / 7.645GiB;231kB / 216kB;61.4kB / 209kB;31;52
Node_1;18;0.83%;0.20%;15.74MiB / 7.645GiB;212kB / 188kB;606kB / 209kB;31;52
Devnet_Goshimmer;18;202.50%;0.92%;71.78MiB / 7.645GiB;49.6kB / 101kB;229kB / 77.8kB;31;52
Nodes_Router_1;2;0.00%;0.01%;844KiB / 7.645GiB;179kB / 165kB;0B / 0B;31;52
Gateways_Router_1;2;0.00%;0.01%;1.172MiB / 7.645GiB;21.2kB / 0B;360kB / 0B;31;52
Gateway_6;34;48.11%;1.96%;153.3MiB / 7.645GiB;3.09kB / 826B;0B / 12.3kB;39;56
Gateway_5;34;43.54%;2.07%;161.8MiB / 7.645GiB;3.92kB / 826B;0B / 12.3kB;39;56
Gateway_4;34;56.98%;2.92%;228.3MiB / 7.645GiB;4.75kB / 826B;0B / 12.3kB;39;56
Gateway_3;34;36.79%;2.85%;223.1MiB / 7.645GiB;5.66kB / 826B;0B / 12.3kB;39;56
Gateway_2;34;27.38%;2.66%;208.2MiB / 7.645GiB;6.4kB / 826B;0B / 12.3kB;39;56
Gateway_1;34;27.98%;2.57%;201.1MiB / 7.645GiB;7.22kB / 826B;582kB / 12.3kB;39;56
Rpc;7;0.01%;0.09%;6.762MiB / 7.645GiB;41.2kB / 29.6kB;4.1kB / 57.3kB;39;56
Node_3;17;0.88%;0.19%;14.93MiB / 7.645GiB;197kB / 164kB;16.4kB / 209kB;39;56
Node_2;17;0.81%;0.19%;14.83MiB / 7.645GiB;234kB / 217kB;61.4kB / 209kB;39;56
Node_1;18;0.81%;0.20%;15.87MiB / 7.645GiB;215kB / 189kB;606kB / 209kB;39;56
Devnet_Goshimmer;18;202.27%;0.92%;72.18MiB / 7.645GiB;53.7kB / 111kB;229kB / 77.8kB;39;56
Nodes_Router_1;2;0.00%;0.01%;844KiB / 7.645GiB;193kB / 179kB;0B / 0B;39;56
Gateways_Router_1;2;0.00%;0.01%;1.172MiB / 7.645GiB;21.5kB / 0B;360kB / 0B;39;56
Gateway_6;34;29.80%;1.97%;153.9MiB / 7.645GiB;3.09kB / 826B;0B / 12.3kB;47;52
Gateway_5;34;28.19%;2.07%;162.2MiB / 7.645GiB;3.92kB / 826B;0B / 12.3kB;47;52
Gateway_4;34;24.31%;2.92%;228.2MiB / 7.645GiB;4.75kB / 826B;0B / 12.3kB;47;52
Gateway_3;34;22.90%;2.85%;223.2MiB / 7.645GiB;5.66kB / 826B;0B / 12.3kB;47;52
Gateway_2;34;29.48%;2.66%;208.3MiB / 7.645GiB;6.4kB / 826B;0B / 12.3kB;47;52
Gateway_1;34;30.52%;2.57%;201.5MiB / 7.645GiB;7.22kB / 826B;582kB / 12.3kB;47;52
Rpc;7;0.01%;0.09%;6.762MiB / 7.645GiB;41.2kB / 29.7kB;4.1kB / 57.3kB;47;52
Node_3;17;0.73%;0.19%;14.75MiB / 7.645GiB;202kB / 168kB;16.4kB / 209kB;47;52
Node_2;17;0.73%;0.18%;14.45MiB / 7.645GiB;240kB / 221kB;61.4kB / 209kB;47;52
Node_1;18;1.33%;0.21%;16.16MiB / 7.645GiB;220kB / 191kB;606kB / 209kB;47;52
