2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.4584970474243164,-1,50391
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.47913217544555664,-2,33291
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5416641235351562,0,17907
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5465471744537354,1,32919
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.6103882789611816,-2,33291
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5984628200531006,0,17907
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5274395942687988,2,32919
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5880420207977295,1,50019
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5816307067871094,-2,33291
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.44980406761169434,-1,33291
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.4933741092681885,2,32919
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.6115744113922119,-2,33291
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.45438313484191895,-2,30491
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.4335298538208008,0,17907
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5578603744506836,2,32919
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.7897510528564453,1,32919
2,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5495822429656982,-1,33291
