a,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.4632713794708252,-2,30491
a,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5914609432220459,2,32919
a,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.488802433013916,0,17907
a,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.45903491973876953,1,30119
a,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5462908744812012,1,50019
a,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.537708044052124,-2,50391
a,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5861935615539551,1,50019
a,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5723464488983154,-2,33291
