Registering contract;5.436784982681274;100000
Add Monitoring Capability;5.387949228286743;186103
Add a product batch;5.4562695026397705;141259
Add a rule;5.45733380317688;167078
5;1;1;5.552546501159668;102;5.444997310638428;0;48145;success
7;1;1;12.15064263343811;149;5.440769910812378;-1;68429;success
9;1;1;18.778321266174316;173;5.446107387542725;-1;48529;success
a;1;1;25.470697164535522;260;5.423191785812378;1;50957;success
2;1;1;32.153000593185425;215;5.456194162368774;-1;51329;success
5;1;1;38.97256660461426;304;5.508630037307739;1;50957;success
9;1;1;45.603076457977295;207;5.415024995803833;2;50957;success
a;1;1;52.254324197769165;168;5.475252866744995;-1;51329;success
9;1;1;58.86121964454651;168;5.432311773300171;-1;48529;success
2;1;1;65.52816700935364;191;5.46727442741394;-2;51329;success
9;1;1;72.30522775650024;258;5.512266159057617;1;50957;success
9;1;1;79.00627946853638;221;5.472376346588135;-2;51329;success
5;1;1;85.61279487609863;191;5.406650066375732;-2;48529;success
7;1;1;92.2703046798706;198;5.451539039611816;1;50957;success
2;1;1;98.92760157585144;150;5.4998459815979;-2;51329;success
7;1;1;105.51473450660706;123;5.4567766189575195;2;50957;success
5;1;1;112.18842768669128;175;5.489429473876953;0;35945;success
6;1;1;118.77940320968628;100;5.482322931289673;-2;68429;success
5;1;1;125.81075501441956;531;5.493173599243164;-1;51329;success
3;1;1;132.44063639640808;146;5.476064682006836;-1;48529;success
7;1;1;138.90135073661804;105;5.347727060317993;-2;51329;success
4;1;1;145.53312826156616;125;5.4981091022491455;2;50957;success
9;1;1;152.18231773376465;242;5.399601221084595;2;48157;success
2;1;1;158.82322645187378;223;5.408819913864136;-1;51329;success
8;1;1;165.4676718711853;227;5.408879995346069;0;35945;success
2;1;1;172.09798622131348;180;5.441838502883911;1;68057;success
5;1;1;178.73379969596863;195;5.433754205703735;2;50957;success
6;1;1;185.35469722747803;164;5.447652816772461;0;35945;success
6;1;1;191.97907090187073;284;5.3332014083862305;0;48145;success
5;1;1;198.62796688079834;180;5.459314823150635;-1;68429;success
9;1;1;205.25418424606323;130;5.48945689201355;-2;51329;success
3;1;1;211.91022729873657;187;5.462281942367554;2;50957;success
4;1;1;218.3281865119934;99;5.311864852905273;-1;51329;success
6;1;1;224.98785495758057;301;5.34990119934082;-2;51329;success
9;1;1;231.6876151561737;135;5.5562450885772705;1;50957;success
5;1;1;238.25150728225708;213;5.34369969367981;1;48157;success
3;1;1;244.8989143371582;179;5.460315465927124;-1;51329;success
8;1;1;251.55158233642578;267;5.377169847488403;1;50957;success
6;1;1;258.19172620773315;195;5.437770366668701;-1;51329;success
8;1;1;265.00297594070435;342;5.461392879486084;1;50957;success
6;1;1;271.6326937675476;234;5.386706352233887;-1;51329;success
6;1;1;278.27809739112854;221;5.415896415710449;-2;51329;success
6;1;1;284.94440746307373;190;5.4681236743927;0;35945;success
9;1;1;291.5750939846039;172;5.450729131698608;-2;68429;success
9;1;1;298.2295413017273;156;5.490485668182373;-1;51329;success
a;1;1;304.85651445388794;159;5.458896636962891;-1;48529;success
6;1;1;311.4791557788849;241;5.3726770877838135;0;35945;success
8;1;1;318.1077079772949;183;5.4374213218688965;-2;68429;success
8;1;1;324.76833271980286;173;5.481860160827637;0;35945;success
7;1;1;331.39940190315247;276;5.346970081329346;2;68057;success
7;1;1;338.4119551181793;512;5.492422580718994;1;50957;success
7;1;1;345.2822732925415;365;5.496338605880737;2;50957;success
9;1;1;351.89639544487;205;5.402308464050293;-1;51329;success
a;1;1;358.3316411972046;122;5.305907249450684;2;50957;success
9;1;1;364.9956855773926;271;5.3845531940460205;-2;51329;success
6;1;1;371.66423892974854;221;5.440010070800781;-2;48529;success
6;1;1;378.2238082885742;167;5.385889291763306;-1;51329;success
3;1;1;384.70978140830994;90;5.387669563293457;0;35945;success
9;1;1;391.49696469306946;258;5.519849061965942;2;68057;success
9;1;1;398.18728041648865;213;5.468881130218506;1;50957;success
8;1;1;404.868750333786;210;5.463055372238159;0;35945;success
7;1;1;411.46759581565857;151;5.4408040046691895;-2;68429;success
6;1;1;418.3103220462799;481;5.353737115859985;1;50957;success
9;1;1;424.90693736076355;257;5.3314454555511475;1;48157;success
a;1;1;431.6119005680084;223;5.4739720821380615;2;50957;success
5;1;1;438.2107660770416;163;5.426912546157837;0;35945;success
8;1;1;444.83279180526733;170;5.442980527877808;0;48145;success
