5,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.6101806163787842,-2,33291
5,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5853226184844971,1,32919
5,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5872254371643066,-2,50391
5,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.49503421783447266,2,32919
5,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5645487308502197,2,32919
5,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5532612800598145,0,17907
5,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5461952686309814,-2,33291
5,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5464036464691162,2,32919
5,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,2.242253065109253,-2,50391
5,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5510530471801758,-2,33291
