4,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5380735397338867,-1,33291
4,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5522384643554688,1,50019
4,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.6149580478668213,-2,33291
4,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5562562942504883,1,32919
4,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.542790412902832,0,17907
4,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5303835868835449,0,17907
4,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.6264474391937256,-2,50391
4,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5015592575073242,1,32919
4,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.49718379974365234,-2,30491
4,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.48485493659973145,1,50019
4,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5417561531066895,2,50019
