8,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5256376266479492,0,17907
8,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.4797241687774658,-2,33291
8,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.43976616859436035,1,32919
8,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.4853188991546631,-2,33291
8,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.6057085990905762,-2,33291
8,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5621638298034668,-2,50391
8,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.49004197120666504,1,32919
8,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5448830127716064,-2,33291
8,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5839807987213135,0,30107
8,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5430610179901123,1,30119
8,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5615549087524414,1,32919
8,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.9049103260040283,-1,33291
8,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5749661922454834,-1,33291
8,0x2030106ADC1feE9318A03bD75023d011058Cf0FF,0.5860424041748047,1,32919
