Gateway_3;32;42.26%;2.21%;173.1MiB / 7.645GiB;2.59kB / 826B;0B / 12.3kB;6;48
Gateway_2;32;15.24%;2.68%;209.5MiB / 7.645GiB;3.37kB / 826B;0B / 12.3kB;6;48
Gateway_1;32;15.52%;2.16%;169.2MiB / 7.645GiB;4.2kB / 826B;0B / 12.3kB;6;48
Rpc;7;0.02%;0.09%;7.031MiB / 7.645GiB;40.8kB / 29.7kB;0B / 57.3kB;6;48
Node_3;18;0.82%;0.19%;14.93MiB / 7.645GiB;163kB / 154kB;0B / 209kB;6;48
Node_2;17;0.83%;0.19%;14.94MiB / 7.645GiB;174kB / 149kB;0B / 209kB;6;48
Node_1;17;0.76%;0.19%;15.09MiB / 7.645GiB;130kB / 120kB;0B / 209kB;6;48
Devnet_Goshimmer;18;209.63%;0.92%;71.68MiB / 7.645GiB;33.1kB / 58.6kB;0B / 77.8kB;6;48
Nodes_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;120kB / 107kB;0B / 0B;6;48
Gateways_Router_1;2;0.00%;0.01%;864KiB / 7.645GiB;18.3kB / 0B;0B / 0B;6;48
Gateway_3;32;20.53%;2.22%;173.6MiB / 7.645GiB;2.7kB / 826B;0B / 12.3kB;13;33
Gateway_2;32;18.39%;2.69%;210.4MiB / 7.645GiB;3.44kB / 826B;0B / 12.3kB;13;33
Gateway_1;32;16.98%;2.21%;172.8MiB / 7.645GiB;4.38kB / 826B;0B / 12.3kB;13;33
Rpc;7;0.01%;0.09%;7.031MiB / 7.645GiB;40.8kB / 29.7kB;0B / 57.3kB;13;33
Node_3;18;0.81%;0.19%;15.15MiB / 7.645GiB;166kB / 155kB;0B / 209kB;13;33
Node_2;17;0.82%;0.20%;15.39MiB / 7.645GiB;177kB / 150kB;0B / 209kB;13;33
Node_1;17;0.89%;0.20%;15.4MiB / 7.645GiB;133kB / 122kB;0B / 209kB;13;33
Devnet_Goshimmer;18;214.14%;0.92%;71.89MiB / 7.645GiB;36.2kB / 66.6kB;0B / 77.8kB;13;33
Nodes_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;131kB / 118kB;0B / 0B;13;33
Gateways_Router_1;2;0.00%;0.01%;864KiB / 7.645GiB;18.3kB / 0B;0B / 0B;13;33
Gateway_3;32;20.47%;2.24%;175.6MiB / 7.645GiB;2.87kB / 826B;0B / 12.3kB;20;33
Gateway_2;32;15.38%;2.74%;214.6MiB / 7.645GiB;3.55kB / 826B;0B / 12.3kB;20;33
Gateway_1;32;15.03%;2.24%;175.5MiB / 7.645GiB;4.38kB / 826B;0B / 12.3kB;20;33
Rpc;7;0.01%;0.09%;7.031MiB / 7.645GiB;40.8kB / 29.7kB;0B / 57.3kB;20;33
Node_3;18;0.74%;0.20%;15.62MiB / 7.645GiB;168kB / 156kB;0B / 209kB;20;33
Node_2;17;0.83%;0.19%;14.95MiB / 7.645GiB;179kB / 152kB;0B / 209kB;20;33
Node_1;17;0.77%;0.19%;14.94MiB / 7.645GiB;136kB / 123kB;0B / 209kB;20;33
Devnet_Goshimmer;18;207.81%;0.92%;71.98MiB / 7.645GiB;39.2kB / 74.5kB;0B / 77.8kB;20;33
Nodes_Router_1;2;0.00%;0.01%;840KiB / 7.645GiB;142kB / 129kB;0B / 0B;20;33
Gateways_Router_1;2;0.00%;0.01%;864KiB / 7.645GiB;18.3kB / 0B;0B / 0B;20;33
Gateway_3;32;19.89%;2.25%;175.8MiB / 7.645GiB;2.87kB / 826B;0B / 12.3kB;27;34
Gateway_2;34;20.96%;2.76%;216.3MiB / 7.645GiB;3.55kB / 826B;0B / 12.3kB;27;34
Gateway_1;34;14.87%;2.28%;178.2MiB / 7.645GiB;4.55kB / 826B;0B / 12.3kB;27;34
Rpc;7;0.01%;0.09%;7.031MiB / 7.645GiB;41kB / 29.8kB;0B / 57.3kB;27;34
